frame,stamp,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,cloud_points,cloud_stamp,map_points,map_stamp
1,1624182042.615973234,-0.003834337,-0.001497768,0.000346811,-0.000036929,0.000009748,0.000141297,0.999999989,0,0.000000000,0,0.000000000
2,1624182042.715985298,-0.001262863,0.004674569,0.000099479,-0.000045244,-0.000003564,0.000024837,0.999999999,7612,1624182042.615973234,0,0.000000000
3,1624182042.816019535,0.000470697,0.005926139,-0.000042153,-0.000035131,0.000020070,-0.000003803,0.999999999,7623,1624182042.715985298,0,0.000000000
4,1624182042.915994406,-0.001663569,0.004561847,-0.000299208,-0.000046608,0.000004324,0.000044058,0.999999998,7617,1624182042.816019535,0,0.000000000
5,1624182043.016030312,-0.001911620,0.004211395,-0.000755194,-0.000051906,0.000002607,-0.000004312,0.999999999,7640,1624182042.915994406,7640,1624182043.016030312
6,1624182043.115997791,-0.002511924,0.004440530,-0.000118432,-0.000043194,0.000012847,0.000142638,0.999999989,7630,1624182043.016030312,7640,1624182043.016030312
7,1624182043.215914726,-0.005148937,0.002477307,0.000200010,-0.000042174,-0.000001808,0.000160614,0.999999986,7628,1624182043.115997791,7640,1624182043.016030312
8,1624182043.316042423,-0.006894371,0.004897993,0.000760159,-0.000037509,0.000008097,0.000186260,0.999999982,7599,1624182043.215914726,7640,1624182043.016030312
9,1624182043.415897846,-0.008269007,0.002498181,0.000814088,-0.000037102,-0.000005658,0.000213417,0.999999977,7626,1624182043.316042423,7640,1624182043.016030312
10,1624182043.516128302,-0.011172068,0.003717953,0.000346531,-0.000046768,-0.000020762,0.000368492,0.999999931,7629,1624182043.415897846,7640,1624182043.016030312
11,1624182043.616155624,-0.009767956,0.001196987,0.000064407,-0.000050848,-0.000026310,0.000124212,0.999999991,7625,1624182043.516128302,7640,1624182043.016030312
12,1624182043.716149092,-0.010900877,-0.001386209,0.000572997,-0.000028639,-0.000005518,0.000335923,0.999999943,7616,1624182043.616155624,7640,1624182043.016030312
13,1624182043.816107035,-0.013419508,-0.001549673,0.000399559,-0.000029395,-0.000025362,0.000282054,0.999999959,7636,1624182043.716149092,7640,1624182043.016030312
14,1624182043.915989399,-0.014383569,0.001830284,0.000640808,-0.000030042,-0.000013658,0.000357199,0.999999936,7644,1624182043.816107035,7640,1624182043.016030312
15,1624182044.015979052,-0.015900622,0.001967650,0.000620914,-0.000043970,-0.000028656,0.000334938,0.999999943,7613,1624182043.915989399,7640,1624182043.016030312
16,1624182044.116114140,-0.015895385,0.004928665,0.000551758,-0.000038017,-0.000023766,0.000273850,0.999999961,7636,1624182044.015979052,7640,1624182043.016030312
17,1624182044.215944767,-0.016224096,0.003681394,-0.000238334,-0.000046689,-0.000037399,0.000400840,0.999999918,7621,1624182044.116114140,7640,1624182043.016030312
18,1624182044.315881014,-0.018503755,0.003626200,-0.000201082,-0.000038271,-0.000010502,0.000421988,0.999999910,7626,1624182044.215944767,7640,1624182043.016030312
19,1624182044.515987396,-0.020083960,0.004499735,-0.000500658,-0.000041328,-0.000030378,0.000416152,0.999999912,7626,1624182044.315881014,7640,1624182043.016030312
20,1624182044.616009474,-0.019850565,0.005912151,-0.000119596,-0.000034013,-0.000007231,0.000489976,0.999999879,7612,1624182044.515987396,7640,1624182043.016030312
21,1624182044.716026068,-0.018262492,0.007045039,0.000292634,-0.000031778,-0.000017612,0.000437519,0.999999904,7640,1624182044.616009474,7640,1624182043.016030312
22,1624182044.815975904,-0.017185035,0.006637686,0.000536714,-0.000028550,0.000005735,0.000428523,0.999999908,7602,1624182044.716026068,7640,1624182043.016030312
23,1624182044.916124105,-0.018134965,0.007164209,0.000061335,-0.000039165,-0.000014634,0.000544156,0.999999851,7613,1624182044.815975904,7640,1624182043.016030312
24,1624182045.015904188,-0.019871600,0.006349119,-0.000139215,-0.000040522,-0.000014025,0.000540691,0.999999853,7611,1624182044.916124105,22864,1624182045.015904188
25,1624182045.115984917,-0.020313416,0.006762769,-0.000066358,-0.000034554,-0.000009245,0.000581181,0.999999830,7624,1624182045.015904188,22864,1624182045.015904188
26,1624182045.215984344,-0.019924942,0.005930313,-0.000278811,-0.000036361,-0.000023703,0.000510864,0.999999869,7617,1624182045.115984917,22864,1624182045.015904188
27,1624182045.315968990,-0.019860356,0.007804828,0.000077814,-0.000037935,-0.000012824,0.000610738,0.999999813,7619,1624182045.215984344,22864,1624182045.015904188
28,1624182045.415820360,-0.021310598,0.007316869,-0.000439649,-0.000038963,-0.000014712,0.000513343,0.999999867,7621,1624182045.315968990,22864,1624182045.015904188
29,1624182045.516069889,-0.021981721,0.006373374,-0.000579812,-0.000041632,-0.000020161,0.000533371,0.999999857,7644,1624182045.415820360,22864,1624182045.015904188
30,1624182045.616057873,-0.022986903,0.006218747,-0.000213343,-0.000031398,-0.000009409,0.000670158,0.999999775,7632,1624182045.516069889,22864,1624182045.015904188
31,1624182045.716061831,-0.020946461,0.006746585,0.000075475,-0.000037374,-0.000004644,0.000492350,0.999999878,7618,1624182045.616057873,22864,1624182045.015904188
32,1624182045.815998316,-0.020207971,0.005913867,0.000246982,-0.000041665,-0.000022025,0.000537945,0.999999854,7634,1624182045.716061831,22864,1624182045.015904188
33,1624182045.916030407,-0.022264749,0.005062646,0.000208803,-0.000044477,-0.000032361,0.000613549,0.999999810,7628,1624182045.815998316,22864,1624182045.015904188
34,1624182046.016001463,-0.021886629,0.006230376,0.000667200,-0.000030673,-0.000025946,0.000532963,0.999999857,7614,1624182045.916030407,22864,1624182045.015904188
35,1624182046.116005421,-0.021580043,0.007557710,0.000795852,-0.000031471,-0.000012618,0.000537516,0.999999855,7633,1624182046.016001463,22864,1624182045.015904188
36,1624182046.215967894,-0.020908880,0.008528392,0.000456380,-0.000041967,-0.000025956,0.000484211,0.999999882,7617,1624182046.116005421,22864,1624182045.015904188
37,1624182046.315800667,-0.020938142,0.010838822,0.000481407,-0.000040239,-0.000015048,0.000518081,0.999999865,7640,1624182046.215967894,22864,1624182045.015904188
38,1624182046.415702343,-0.022407499,0.011484501,-0.000065166,-0.000041390,-0.000024739,0.000507978,0.999999870,7625,1624182046.315800667,22864,1624182045.015904188
39,1624182046.515668392,-0.022270412,0.011484479,-0.000101919,-0.000042823,-0.000027019,0.000509403,0.999999869,7645,1624182046.415702343,22864,1624182045.015904188
40,1624182046.615685701,-0.022756573,0.012446247,0.000307766,-0.000043523,-0.000018951,0.000543067,0.999999851,7627,1624182046.515668392,22864,1624182045.015904188
41,1624182046.715795040,-0.023575291,0.012385037,0.000037003,-0.000045616,-0.000020553,0.000514168,0.999999867,7614,1624182046.615685701,22864,1624182045.015904188
42,1624182046.816050529,-0.024909860,0.011040537,-0.000253404,-0.000049947,-0.000025032,0.000587798,0.999999826,7637,1624182046.715795040,22864,1624182045.015904188
43,1624182046.916124105,-0.024893875,0.010906870,-0.000092883,-0.000042201,-0.000020930,0.000509965,0.999999869,7616,1624182046.816050529,22864,1624182045.015904188
44,1624182047.015966654,-0.026264169,0.011507932,0.000118684,-0.000042931,-0.000014314,0.000530969,0.999999858,7609,1624182046.916124105,38087,1624182047.015966654
45,1624182047.116165638,-0.027175188,0.009176118,-0.000039660,-0.000051901,-0.000025781,0.000627319,0.999999802,7638,1624182047.015966654,38087,1624182047.015966654
46,1624182047.215970516,-0.026327866,0.010149254,0.000607963,-0.000037559,-0.000019025,0.000651111,0.999999787,7626,1624182047.116165638,38087,1624182047.015966654
47,1624182047.315970421,-0.027515109,0.008456434,0.000501428,-0.000037941,-0.000027569,0.000648928,0.999999788,7621,1624182047.215970516,38087,1624182047.015966654
48,1624182047.416029692,-0.027820061,0.006544541,0.000276829,-0.000035893,-0.000012054,0.000664799,0.999999778,7638,1624182047.315970421,38087,1624182047.015966654
49,1624182047.515998602,-0.026091213,0.007415612,0.000063576,-0.000044619,-0.000024999,0.000578451,0.999999831,7619,1624182047.416029692,38087,1624182047.015966654
50,1624182047.615953922,-0.026804627,0.005819919,0.000045360,-0.000039507,-0.000023707,0.000723220,0.999999737,7619,1624182047.515998602,38087,1624182047.015966654
51,1624182047.715952873,-0.026997785,0.006778202,0.000079746,-0.000039836,-0.000021937,0.000725356,0.999999736,7606,1624182047.615953922,38087,1624182047.015966654
52,1624182047.815745354,-0.027944428,0.009998711,0.000086740,-0.000040297,-0.000031238,0.000653927,0.999999785,7616,1624182047.715952873,38087,1624182047.015966654
53,1624182047.915726900,-0.027969474,0.012336405,-0.000098419,-0.000047506,-0.000026107,0.000652405,0.999999786,7613,1624182047.815745354,38087,1624182047.015966654
54,1624182048.016673803,-0.027864464,0.013031356,-0.000390700,-0.000057136,-0.000031560,0.000750706,0.999999716,7618,1624182047.915726900,45705,1624182048.016673803
55,1624182048.116672993,-0.028404549,0.015181342,0.000040051,-0.000041404,-0.000011298,0.000687487,0.999999763,7644,1624182048.016673803,45705,1624182048.016673803
56,1624182048.216727734,-0.027950634,0.014962829,-0.000083162,-0.000049610,-0.000019646,0.000659378,0.999999781,7600,1624182048.116672993,45705,1624182048.016673803
57,1624182048.315854549,-0.028501466,0.013072445,0.000045717,-0.000047969,-0.000021157,0.000710091,0.999999747,7623,1624182048.216727734,45705,1624182048.016673803
58,1624182048.416753292,-0.028270757,0.016084218,0.000016368,-0.000051077,-0.000025973,0.000710165,0.999999746,7621,1624182048.315854549,45705,1624182048.016673803
59,1624182048.516800880,-0.029851741,0.016060081,0.000147323,-0.000060563,-0.000029904,0.000816959,0.999999664,7621,1624182048.416753292,45705,1624182048.016673803
60,1624182048.615959883,-0.030609043,0.015718225,0.000131099,-0.000049147,-0.000020468,0.000749894,0.999999717,7606,1624182048.516800880,45705,1624182048.016673803
61,1624182048.716064692,-0.031067519,0.014073391,0.000330792,-0.000042713,-0.000017268,0.000839216,0.999999647,7622,1624182048.615959883,45705,1624182048.016673803
62,1624182048.815804482,-0.030969900,0.014040629,-0.000029520,-0.000045626,-0.000033782,0.000710399,0.999999746,7611,1624182048.716064692,45705,1624182048.016673803
63,1624182048.915957212,-0.030287790,0.014578622,0.000180488,-0.000043697,-0.000026601,0.000739281,0.999999725,7599,1624182048.815804482,45705,1624182048.016673803
64,1624182049.015760660,-0.029343479,0.013325402,0.000542262,-0.000039258,-0.000023670,0.000837635,0.999999648,7618,1624182048.915957212,45705,1624182048.016673803
65,1624182049.115791321,-0.028705161,0.012288107,-0.000037602,-0.000047317,-0.000019564,0.000795882,0.999999682,7599,1624182049.015760660,45705,1624182048.016673803
66,1624182049.215830564,-0.028828363,0.012321381,-0.000582707,-0.000050075,-0.000015732,0.000755649,0.999999713,7604,1624182049.115791321,45705,1624182048.016673803
67,1624182049.316013098,-0.028045386,0.014942564,-0.000303527,-0.000045072,-0.000011277,0.000772400,0.999999701,7628,1624182049.215830564,45705,1624182048.016673803
68,1624182049.415814638,-0.028514144,0.016781577,-0.000142164,-0.000051318,-0.000020489,0.000760564,0.999999709,7610,1624182049.316013098,45705,1624182048.016673803
69,1624182049.515809059,-0.029185841,0.016597445,-0.000066130,-0.000043846,-0.000004563,0.000903142,0.999999591,7613,1624182049.415814638,45705,1624182048.016673803
70,1624182049.616730213,-0.030500909,0.018122220,0.000077824,-0.000054960,-0.000029214,0.000892869,0.999999599,7635,1624182049.515809059,45705,1624182048.016673803
71,1624182049.715816021,-0.030710943,0.017708657,0.000031036,-0.000046334,-0.000018212,0.000861308,0.999999628,7620,1624182049.616730213,45705,1624182048.016673803
72,1624182049.816648960,-0.030916969,0.019024196,0.000333095,-0.000040148,-0.000009761,0.000855799,0.999999633,7615,1624182049.715816021,45705,1624182048.016673803
73,1624182049.916635513,-0.031255214,0.021884829,0.000187893,-0.000051305,-0.000001359,0.000817041,0.999999665,7599,1624182049.816648960,45705,1624182048.016673803
74,1624182050.016638041,-0.031700966,0.021173034,-0.000240735,-0.000052911,-0.000014317,0.000775047,0.999999698,7622,1624182049.916635513,45705,1624182048.016673803
75,1624182050.116598845,-0.032193082,0.019990530,-0.000572116,-0.000060472,-0.000016220,0.000821421,0.999999661,7611,1624182050.016638041,45705,1624182048.016673803
76,1624182050.215755939,-0.033359880,0.018664018,-0.000572851,-0.000054831,-0.000023493,0.000824656,0.999999658,7633,1624182050.116598845,45705,1624182048.016673803
77,1624182050.415738821,-0.031971053,0.019309640,-0.000400169,-0.000051381,-0.000015405,0.000752334,0.999999716,7616,1624182050.215755939,45705,1624182048.016673803
78,1624182050.516638994,-0.032378837,0.017396865,-0.000208882,-0.000056632,-0.000023697,0.000896798,0.999999596,7606,1624182050.415738821,45705,1624182048.016673803
79,1624182050.616606474,-0.032692951,0.017084161,-0.000303737,-0.000056653,-0.000041848,0.000875201,0.999999615,7621,1624182050.516638994,45705,1624182048.016673803
80,1624182050.715763330,-0.033223890,0.017924015,0.000043485,-0.000044392,-0.000011071,0.000830494,0.999999654,7618,1624182050.616606474,45705,1624182048.016673803
81,1624182050.815748215,-0.034333864,0.019856287,0.000062820,-0.000049558,-0.000014571,0.000826816,0.999999657,7615,1624182050.715763330,45705,1624182048.016673803
82,1624182050.915801287,-0.035893592,0.019087777,0.000242465,-0.000046808,-0.000012370,0.000894448,0.999999599,7635,1624182050.815748215,45705,1624182048.016673803
83,1624182051.015822411,-0.034935435,0.019917779,0.000046848,-0.000046817,-0.000014846,0.000776317,0.999999697,7588,1624182050.915801287,45705,1624182048.016673803
84,1624182051.115866184,-0.034908026,0.017537622,-0.000134172,-0.000047995,-0.000018684,0.000901290,0.999999593,7617,1624182051.015822411,45705,1624182048.016673803
85,1624182051.215820074,-0.034331178,0.017161672,-0.000095102,-0.000044865,-0.000028985,0.000880798,0.999999611,7630,1624182051.115866184,45705,1624182048.016673803
86,1624182051.315785885,-0.033179686,0.016447100,-0.000105624,-0.000052899,-0.000033143,0.000690137,0.999999760,7578,1624182051.215820074,45705,1624182048.016673803
87,1624182051.415828943,-0.034304481,0.019262493,-0.000486892,-0.000053445,-0.000028332,0.000842865,0.999999643,7656,1624182051.315785885,45705,1624182048.016673803
88,1624182051.515775681,-0.034321700,0.015397461,-0.000097222,-0.000038755,-0.000022004,0.000981838,0.999999517,7626,1624182051.415828943,45705,1624182048.016673803
89,1624182051.615926504,-0.034914182,0.015491089,-0.000047135,-0.000043082,-0.000022856,0.000934390,0.999999562,7618,1624182051.515775681,45705,1624182048.016673803
90,1624182051.815683603,-0.033906116,0.011971155,-0.000058432,-0.000036793,-0.000024317,0.000877274,0.999999614,7629,1624182051.615926504,45705,1624182048.016673803
91,1624182051.915850163,-0.033712824,0.013840377,0.000160278,-0.000038338,-0.000020487,0.000913782,0.999999582,7631,1624182051.815683603,45705,1624182048.016673803
92,1624182052.015841246,-0.033869503,0.015247941,-0.000211452,-0.000046153,-0.000020061,0.000938156,0.999999559,7633,1624182051.915850163,45705,1624182048.016673803
93,1624182052.115891695,-0.033985522,0.016773069,-0.000219456,-0.000043848,-0.000011882,0.000899202,0.999999595,7628,1624182052.015841246,45705,1624182048.016673803
94,1624182052.215846539,-0.034299536,0.015209325,-0.000178994,-0.000043078,-0.000022735,0.000897829,0.999999596,7623,1624182052.115891695,45705,1624182048.016673803
95,1624182052.315717220,-0.034314747,0.017552968,-0.000362932,-0.000049273,-0.000020850,0.001008349,0.999999490,7612,1624182052.215846539,45705,1624182048.016673803
96,1624182052.415701866,-0.033439045,0.019905707,-0.000393729,-0.000050112,-0.000018559,0.000833912,0.999999651,7606,1624182052.315717220,45705,1624182048.016673803
97,1624182052.515752554,-0.034586648,0.016814896,0.000041303,-0.000039378,-0.000017481,0.000911778,0.999999583,7610,1624182052.415701866,45705,1624182048.016673803
