time,current_id,candidate_id,scan_context_distance,icp_fitness,threshold,trans_error,yaw_error,degenerate_pair,accepted,target_points,source_points,reason
1709436683.290957212,31,0,0.157622717,303.676925117,0.300000000,nan,nan,0,0,4262,988,fitness_reject
1709436685.594473839,35,0,0.111397007,229.263974691,0.300000000,nan,nan,0,0,4262,988,fitness_reject
1709436691.894626379,47,1,0.157027493,274.481025886,0.300000000,nan,nan,0,0,4398,946,fitness_reject
1709436697.294748783,59,21,0.165625493,0.797583431,0.300000000,nan,nan,0,0,5927,946,fitness_reject
1709436698.091975451,61,21,0.156614067,1.700558873,0.300000000,nan,nan,0,0,5927,996,fitness_reject
1709436699.792526960,65,31,0.114428965,2.109819335,0.300000000,nan,nan,0,0,4764,996,fitness_reject
1709436700.194454670,66,21,0.140862759,8.697752181,0.300000000,nan,nan,0,0,5927,1031,fitness_reject
1709436700.993614674,68,13,0.177947068,3.095977268,0.300000000,nan,nan,0,0,6163,1103,fitness_reject
1709436703.389962435,74,28,0.176861777,2.778705150,0.300000000,nan,nan,0,0,4920,1029,fitness_reject
1709436705.494660139,79,25,0.140863921,2.740084925,0.300000000,nan,nan,0,0,5234,1057,fitness_reject
1709436713.294959307,99,60,0.164812740,18.144797279,0.300000000,nan,nan,0,0,5588,1047,fitness_reject
1709436715.695054054,105,66,0.114592854,7.676535641,0.300000000,nan,nan,0,0,5722,1084,fitness_reject
1709436718.091823578,111,65,0.135438781,2.410438405,0.300000000,nan,nan,0,0,5678,1054,fitness_reject
1709436718.492741108,112,65,0.139111669,6.472736996,0.300000000,nan,nan,0,0,5678,1049,fitness_reject
1709436718.894499779,113,59,0.138621738,10.057460454,0.300000000,nan,nan,0,0,5546,1187,fitness_reject
1709436741.991050720,171,101,0.129298406,26.041197588,0.300000000,nan,nan,0,0,6061,1086,fitness_reject
1709436743.192114592,174,113,0.145710361,2.315079758,0.300000000,nan,nan,0,0,6368,1123,fitness_reject
1709436746.394451141,182,101,0.111920024,16.922194476,0.300000000,nan,nan,0,0,6061,1121,fitness_reject
1709436755.492173910,212,105,0.074592631,1693.000177536,0.300000000,nan,nan,0,0,6329,988,fitness_reject
1709436776.294431686,263,103,0.139038704,1530.228446766,0.300000000,nan,nan,0,0,6231,1078,fitness_reject
1709436779.895114899,272,113,0.157927715,1859.905968851,0.300000000,nan,nan,0,0,6368,1031,fitness_reject
1709436780.294477940,273,79,0.158297268,1385.368186149,0.300000000,nan,nan,0,0,5777,1117,fitness_reject
1709436781.694589853,277,65,0.171662929,1239.393333512,0.300000000,nan,nan,0,0,5678,1160,fitness_reject
1709436784.491964579,284,68,0.121269747,1189.669254140,0.300000000,nan,nan,0,0,5679,1164,fitness_reject
1709436788.895056486,295,79,0.146300580,1330.986386361,0.300000000,nan,nan,0,0,5777,1141,fitness_reject
1709436791.292331696,301,111,0.136749036,nan,nan,nan,nan,0,0,6464,1236,icp_not_converged
1709436792.194585085,303,112,0.107917890,nan,nan,nan,nan,0,0,6395,1250,icp_not_converged
1709436808.993434191,335,285,0.158604808,0.638753143,0.300000000,nan,nan,0,0,6851,1126,fitness_reject
1709436863.893041134,432,212,0.111582097,321.147071031,0.300000000,nan,nan,0,0,8327,1080,fitness_reject
1709436886.794584751,474,61,0.166044566,0.118837133,0.300000000,0.119710032,0.000745171,0,1,5640,1074,accepted
1709436895.194778204,490,113,0.116646307,9.617944399,0.300000000,nan,nan,0,0,6368,1026,fitness_reject
1709436896.393787861,493,273,0.178034285,2035.169890443,0.300000000,nan,nan,0,0,6880,1027,fitness_reject
1709436898.392786980,498,65,0.146880049,nan,nan,nan,nan,0,0,0,1010,candidate_cooldown_reject
1709436902.695102930,508,105,0.174882195,0.186101480,0.300000000,0.008188686,0.000174414,0,1,6329,1044,accepted
1709436903.794078350,510,101,0.108115332,nan,nan,nan,nan,0,0,0,1089,current_cooldown_reject
1709436905.291065931,513,110,0.178360919,nan,nan,nan,nan,0,0,0,1067,current_cooldown_reject
1709436905.894766569,514,113,0.153219640,nan,nan,nan,nan,0,0,0,1137,current_cooldown_reject
1709436911.592133522,527,212,0.169449562,1773.635710568,0.300000000,nan,nan,0,0,8327,976,fitness_reject
1709436929.893256187,578,490,0.175479373,1337.299249368,0.300000000,nan,nan,0,0,5646,1051,fitness_reject
1709436938.491129398,604,498,0.164949703,1550.499055094,0.300000000,nan,nan,0,0,5752,1130,fitness_reject
1709436950.594984055,638,606,0.074691540,0.246042742,0.300000000,0.158546086,0.000041754,0,1,6808,1304,accepted
