frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
1,1517157222.113745928,1517157222.214585304,1,0,0,0,-0.000975840,-0.002894017,0.008909038,-0.000403286,0.000249627,-0.000250884,0.999999856,781,605,0.774647887,0.016854790,0.007944862,0.005433282,0.497363921,20.821391292,0.000000000,0.497363921,0.000000000,0.000000000,0.000000000,20.821391292,0,338,331,7,0.432778489,52,0,0,0,0,0,388,55,820,338,52,0,0,388
2,1517157222.214606047,1517157222.315445185,1,0,0,0,-0.003742533,-0.006873113,0.013332406,-0.001822373,-0.000164640,-0.000411009,0.999998241,787,628,0.797966963,0.018814788,0.007123527,0.005416593,0.480159282,23.219501984,0.000000000,0.488761602,0.054948729,0.006561554,0.000319448,22.020446638,0,309,304,5,0.392630241,63,0,0,0,0,0,409,69,917,647,115,0,0,797
3,1517157222.416326046,1517157222.517165184,1,0,0,0,-0.006772010,-0.002255629,0.022216406,-0.000847302,0.000597113,-0.000631393,0.999999263,778,634,0.814910026,0.020468693,0.010738126,0.007552054,0.467839833,23.132943070,0.000000000,0.481787679,0.078937195,0.017022162,0.000761829,22.391278782,0,182,182,0,0.233933162,31,0,0,0,0,0,562,34,937,829,146,0,0,1359
4,1517157222.517185926,1517157222.618025303,1,0,0,0,-0.009500596,-0.000124018,0.020491251,0.000093271,0.000810807,-0.000805723,0.999999342,794,646,0.813602015,0.020418814,0.008866255,0.006731436,0.479051960,23.274755601,0.000000000,0.481103749,0.077182748,0.020890638,0.001109329,22.612147987,0,156,155,1,0.196473552,43,0,0,0,0,0,591,47,961,985,189,0,0,1950
5,1517157222.618046045,1517157222.718885183,1,0,0,0,-0.006972630,-0.000029241,0.018809423,0.000592347,0.000974334,-0.000673989,0.999999123,789,642,0.813688213,0.016114656,0.006597801,0.005042830,0.496416406,23.282033458,0.000000000,0.484166281,0.096658399,0.023928423,0.001373801,22.746125081,0,85,82,3,0.107731305,34,0,0,0,0,0,666,38,975,1070,223,0,0,2616
6,1517157222.718905926,1517157222.819745302,1,0,0,0,-0.003567550,-0.001415194,0.017178376,0.000375659,0.000827394,-0.000554157,0.999999434,772,638,0.826424870,0.016561647,0.007372755,0.005453326,0.493727243,22.786245715,0.000000000,0.485759774,0.098489520,0.027950332,0.001612932,22.752811853,0,70,70,0,0.090673575,33,0,0,0,0,0,663,39,982,1140,256,0,0,3279
7,1517157222.819766045,1517157222.920605183,1,0,0,0,-0.001405310,-0.003325613,0.016260145,0.000268038,0.000870868,-0.000557148,0.999999430,781,642,0.822023047,0.016789267,0.006734218,0.004844302,0.490395003,24.003875191,0.000000000,0.486421950,0.096229892,0.030978225,0.001619067,22.931535187,0,94,93,1,0.120358515,38,0,0,0,0,0,645,42,1004,1234,294,0,0,3924
8,1517157222.920625925,1517157223.021395206,1,0,0,0,-0.000226419,-0.003031333,0.014303918,0.000907882,0.001062275,-0.000606434,0.999998840,778,645,0.829048843,0.016374285,0.006821822,0.005004776,0.494486218,26.347079780,0.000000000,0.487429983,0.095943453,0.033281094,0.001716177,23.358478261,0,80,79,1,0.102827763,28,0,0,0,0,0,668,30,1018,1314,322,0,0,4592
9,1517157223.021415949,1517157223.122255325,1,0,0,0,-0.002054144,-0.001969778,0.012615179,0.001681536,0.001345839,-0.000644450,0.999997473,772,648,0.839378238,0.016200262,0.006692900,0.004679220,0.521550461,24.708266803,0.000000000,0.491221148,0.095717144,0.035986518,0.001789613,23.508454766,0,70,70,0,0.090673575,31,0,0,0,0,0,668,34,1023,1384,353,0,0,5260
10,1517157223.122276068,1517157223.223115206,1,0,0,0,-0.002304072,-0.001486132,0.012815568,0.001388913,0.001245190,-0.000677801,0.999998031,781,653,0.836107554,0.017025076,0.006597588,0.004515422,0.523291635,25.255958722,0.000000000,0.494428196,0.091682472,0.036566632,0.001857383,23.683205162,0,34,34,0,0.043533931,27,0,0,0,0,0,715,32,1024,1418,380,0,0,5975
