frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
1,1706584505.472604513,1706584505.572421074,0,0,0,0,-0.046471458,0.008139063,0.006786744,-0.002148676,0.000942425,0.000232647,0.999997220,1068,771,0.000000000,0.029463920,0.013398337,0.009735886,0.000000000,106.122171255,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,703,661,42,0.658239700,0,0,0,0,0,0,365,0,1420,703,0,0,0,365
2,1706584505.572432756,1706584505.672264338,0,0,0,0,-0.008620385,-0.000888278,0.005121800,-0.000205477,0.000423689,0.000437524,0.999999793,1088,828,0.000000000,0.022236615,0.011782120,0.008332481,0.000000000,111.725955723,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,480,465,15,0.441176471,0,0,0,0,0,0,608,0,1547,1183,0,0,0,973
3,1706584505.673074007,1706584505.772902966,0,0,0,0,-0.100096199,0.029256130,0.003563760,0.000379006,0.000370755,0.000095770,0.999999855,1120,813,0.000000000,0.023550571,0.011849732,0.008255347,0.000000000,111.665816488,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,469,449,20,0.418750000,0,0,0,0,0,0,651,0,1741,1652,0,0,0,1624
4,1706584505.772915125,1706584505.872747898,0,0,0,0,-0.102452040,0.029474541,0.003211765,-0.000369840,0.000457809,0.000263818,0.999999792,1090,844,0.000000000,0.021703849,0.010389890,0.007640417,0.000000000,94.770495870,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,369,356,13,0.338532110,0,0,0,0,0,0,721,0,1856,2021,0,0,0,2345
5,1706584505.872760773,1706584505.972007751,0,0,0,0,-0.085128674,0.027771179,0.000788671,-0.000119142,0.000277569,0.000154092,0.999999943,1066,800,0.000000000,0.017709225,0.009686769,0.006924602,0.000000000,92.632156857,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,300,292,8,0.281425891,0,0,0,0,0,0,766,0,1951,2321,0,0,0,3111
6,1706584505.972593784,1706584506.070913076,0,0,0,0,-0.106779238,0.034626021,0.005088038,0.001145474,0.000420269,-0.000011213,0.999999256,1058,827,0.000000000,0.022603454,0.010717248,0.007171159,0.000000000,98.610723098,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,299,291,8,0.282608696,0,0,0,0,0,0,759,0,2061,2620,0,0,0,3870
7,1706584506.072422743,1706584506.169879913,0,0,0,0,-0.080639881,0.030624468,0.009484332,0.001858525,0.000382993,-0.000056874,0.999998198,1072,823,0.000000000,0.022521295,0.011617098,0.007871473,0.000000000,97.175398395,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,270,264,6,0.251865672,0,0,0,0,0,0,802,0,2141,2890,0,0,0,4672
8,1706584506.173064470,1706584506.272882462,0,0,0,0,-0.083013675,0.024263503,0.010076624,0.001390477,0.000388102,0.000309341,0.999998910,1061,800,0.000000000,0.019715203,0.010626038,0.007419600,0.000000000,106.615002432,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,253,248,5,0.238454288,0,0,0,0,0,0,808,0,2217,3143,0,0,0,5480
9,1706584506.272894382,1706584506.372726202,0,0,0,0,-0.090680611,0.019705436,0.012758761,-0.000223049,0.000813242,0.000213511,0.999999622,1088,826,0.000000000,0.022632042,0.011445101,0.008581784,0.000000000,81.920540502,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,228,225,3,0.209558824,0,0,0,0,0,0,860,0,2288,3371,0,0,0,6340
10,1706584506.372737408,1706584506.472570419,0,0,0,0,-0.091051686,0.026022968,0.016637758,0.000182696,0.000862116,0.000073741,0.999999609,1061,819,0.000000000,0.022636957,0.011515121,0.008329675,0.000000000,85.738467557,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,218,210,8,0.205466541,0,0,0,0,0,0,843,0,2366,3589,0,0,0,7183
11,1706584506.472582340,1706584506.572411060,0,0,0,0,-0.102678781,0.030054630,0.013511735,0.000116494,0.000655809,0.000077715,0.999999775,1097,827,0.000000000,0.020541433,0.010962975,0.007796007,0.000000000,83.053455682,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,223,218,5,0.203281677,0,0,0,0,0,0,874,0,2428,3812,0,0,0,8057
12,1706584506.572422504,1706584506.672256708,0,0,0,0,-0.099352679,0.028373857,0.006756436,0.000522263,0.000353262,0.000167416,0.999999787,1085,817,0.000000000,0.021905679,0.010380216,0.008218414,0.000000000,85.563139605,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,185,182,3,0.170506912,0,0,0,0,0,0,900,0,2478,3997,0,0,0,8957
13,1706584506.673066139,1706584506.772905827,0,0,0,0,-0.100190392,0.029147849,0.003304535,-0.000269506,0.000455417,0.000135712,0.999999851,1087,804,0.000000000,0.018873035,0.010118994,0.007394100,0.000000000,75.547757481,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,171,169,2,0.157313707,0,0,0,0,0,0,916,0,2519,4168,0,0,0,9873
14,1706584506.772917271,1706584506.872751713,0,0,0,0,-0.092092944,0.022106448,0.002343036,-0.000390743,0.000568060,0.000134351,0.999999753,1088,814,0.000000000,0.018547937,0.009301948,0.006466013,0.000000000,97.354530166,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,145,142,3,0.133272059,0,0,0,0,0,0,943,0,2552,4313,0,0,0,10816
15,1706584506.872763872,1706584506.972592115,0,0,0,0,-0.097988198,0.024120919,0.001509192,0.000377746,0.000455348,0.000155478,0.999999813,1062,807,0.000000000,0.019753483,0.010689544,0.007034710,0.000000000,108.948067912,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,133,129,4,0.125235405,0,0,0,0,0,0,929,0,2584,4446,0,0,0,11745
16,1706584506.972604513,1706584507.072417974,0,0,0,0,-0.097803035,0.025610170,0.004898509,0.000192786,0.000410171,0.000067222,0.999999895,1096,822,0.000000000,0.019312239,0.009835396,0.007347917,0.000000000,97.378904522,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,156,151,5,0.142335766,0,0,0,0,0,0,940,0,2624,4602,0,0,0,12685
17,1706584507.072429895,1706584507.172256708,0,0,0,0,-0.095284688,0.028806135,0.009954427,-0.000189296,0.000841671,-0.000127346,0.999999620,1072,795,0.000000000,0.018505780,0.010169251,0.007242196,0.000000000,95.643443246,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,131,129,2,0.122201493,0,0,0,0,0,0,941,0,2659,4733,0,0,0,13626
18,1706584507.173066378,1706584507.271973133,0,0,0,0,-0.093769429,0.024568846,0.008355084,0.001601017,0.000433025,0.000393267,0.999998547,1058,805,0.000000000,0.019435375,0.010851598,0.007800957,0.000000000,92.545300071,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,114,114,0,0.107750473,0,0,0,0,0,0,944,0,2686,4847,0,0,0,14570
19,1706584507.272909164,1706584507.370930672,0,0,0,0,-0.070123024,0.012720274,0.005137118,-0.001722479,0.000738543,0.000242806,0.999998214,1080,822,0.000000000,0.020687053,0.010968954,0.007573960,0.000000000,97.105272639,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,139,136,3,0.128703704,0,0,0,0,0,0,941,0,2723,4986,0,0,0,15511
20,1706584507.372763634,1706584507.472606421,0,0,0,0,-0.068028730,0.011695633,0.004107695,0.000283185,0.000446833,0.000369108,0.999999792,1069,802,0.000000000,0.018226010,0.010152116,0.007048618,0.000000000,113.913099406,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,126,125,1,0.117867166,0,0,0,0,0,0,943,0,2752,5112,0,0,0,16454
21,1706584507.472617388,1706584507.572454929,0,0,0,0,-0.067889164,0.016213538,0.011050163,0.001238047,0.000766004,0.000024024,0.999998940,1091,806,0.000000000,0.022135381,0.011893351,0.008066349,0.000000000,93.163651397,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,124,123,1,0.113657195,0,0,0,0,0,0,967,0,2781,5236,0,0,0,17421
22,1706584507.572466612,1706584507.672288656,0,0,0,0,-0.073059197,0.020183027,0.012681208,0.001694916,0.000637362,0.000254261,0.999998328,1132,846,0.000000000,0.021571247,0.011059825,0.008095186,0.000000000,98.715603769,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,149,142,7,0.131625442,0,0,0,0,0,0,983,0,2823,5385,0,0,0,18404
