frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
1,1709437779.145267010,1709437779.245099068,1,0,0,0,-0.140217751,-0.024552239,0.010627694,-0.001795828,0.000725860,-0.000250481,0.999998093,878,619,0.705011390,0.024141125,0.008171281,0.005559818,0.026959178,533.046983585,0.000000000,0.026959178,0.000000000,0.000000000,0.000000000,533.046983585,0,611,524,87,0.695899772,72,0,0,0,0,195,72,1321,611,72,0,195
2,1709437779.245111942,1709437779.344941854,1,0,0,0,-0.211720504,0.149421914,0.001986488,-0.000857333,0.000761058,-0.000722915,0.999999082,863,667,0.772885284,0.028369286,0.008439191,0.006071567,0.027220862,399.927949295,0.000000000,0.027090020,0.080520424,0.188293176,0.000943567,466.487466440,0,465,433,32,0.538818076,105,0,0,0,0,291,107,1631,1076,177,0,486
3,1709437779.344953775,1709437779.444775105,1,0,0,0,-0.265501096,-0.219277329,0.026040630,-0.002701695,0.001244334,0.001475751,0.999994487,882,716,0.811791383,0.042556668,0.016019861,0.011770818,0.021850686,495.132528546,0.000000000,0.025343575,0.248542288,0.561669776,0.005335478,476.035820476,0,447,411,36,0.506802721,100,0,0,0,0,334,101,1904,1523,277,0,820
4,1709437779.444786787,1709437779.543955326,1,0,0,0,-0.182043918,-0.251748858,0.020591338,-0.003626073,0.000749445,0.000709749,0.999992893,887,730,0.822998873,0.035957961,0.010942365,0.008169312,0.025803910,455.145125099,0.000000000,0.025458659,0.215742325,0.651387085,0.006866198,470.813146632,0,421,387,34,0.474633596,119,0,0,0,0,347,119,2135,1944,396,0,1167
5,1709437779.544629574,1709437779.642984629,1,0,0,0,-0.130616597,-0.221637718,0.014144747,-0.002992635,0.000576808,0.000510172,0.999995226,886,721,0.813769752,0.026424427,0.009146742,0.007002888,0.026766103,455.530439739,0.000000000,0.025720148,0.216240349,0.711328795,0.007263366,467.756605253,0,393,375,18,0.443566591,112,0,0,0,0,381,112,2352,2337,508,0,1548
6,1709437779.645257235,1709437779.741848946,1,0,0,0,-0.128915299,-0.208851789,0.011739166,-0.002364819,0.000609759,0.000561912,0.999996860,843,711,0.843416370,0.029094116,0.008424375,0.006220298,0.028766552,432.940654104,0.000000000,0.026227882,0.201986652,0.724449817,0.007367415,461.953946728,0,316,299,17,0.374851720,99,0,0,0,0,427,100,2523,2653,607,0,1975
7,1709437779.745090008,1709437779.844928026,1,0,0,0,-0.114897573,-0.205262048,0.008735023,-0.002296471,0.000400780,0.000739631,0.999997009,881,745,0.845629966,0.024128285,0.007768507,0.005803219,0.036980744,385.871032688,0.000000000,0.027764005,0.209458599,0.739228442,0.007723896,451.084959008,0,295,282,13,0.334846765,122,0,0,0,0,461,125,2665,2948,729,0,2436
8,1709437779.844940424,1709437779.943872929,1,0,0,0,-0.101075976,-0.219751991,0.010587311,-0.002415964,0.000551722,0.000926682,0.999996500,841,721,0.857312723,0.026660178,0.007958075,0.006239348,0.026288633,418.843587316,0.000000000,0.027579583,0.202423735,0.759338786,0.008097172,447.054787547,0,281,267,14,0.334126040,109,0,0,0,0,450,110,2807,3229,838,0,2886
9,1709437779.944783688,1709437780.042524099,1,0,0,0,-0.084605718,-0.190059343,0.011489540,-0.002099055,0.000643906,0.001001979,0.999997088,872,746,0.855504587,0.022672350,0.007234705,0.005235340,0.037691960,398.353453815,0.000000000,0.028703181,0.210231757,0.793305487,0.008247731,441.643528243,0,281,268,13,0.322247706,118,0,0,0,0,472,119,2952,3510,956,0,3358
10,1709437780.044632912,1709437780.141211510,1,0,0,0,-0.096755430,-0.176524911,0.012300879,-0.002084009,0.000616168,0.000781779,0.999997333,837,729,0.870967742,0.024681920,0.006803001,0.005272560,0.025148706,459.059977281,0.000000000,0.028347733,0.207190622,0.811511381,0.008687996,443.385173147,0,249,233,16,0.297491039,104,0,0,0,0,480,108,3082,3759,1060,0,3838
