time,current_id,candidate_id,scan_context_distance,icp_fitness,threshold,trans_error,yaw_error,degenerate_pair,accepted,target_points,source_points,reason
1706582021.163444042,56,15,0.139140851,0.347442692,0.300000000,nan,nan,0,0,3366,1235,fitness_reject
1706582039.763433456,100,10,0.171022628,3.262835328,0.300000000,nan,nan,0,0,3529,1651,fitness_reject
1706582046.463885784,116,43,0.178787948,0.813188870,0.300000000,nan,nan,0,0,3389,1141,fitness_reject
1706582051.561392784,127,77,0.150219151,0.658384390,0.300000000,nan,nan,0,0,3615,1274,fitness_reject
1706582053.063688278,130,81,0.151205652,0.420611949,0.300000000,nan,nan,0,0,3874,1213,fitness_reject
1706582054.763761044,134,85,0.161901009,0.255603509,0.300000000,0.257249423,0.002950294,0,1,4073,1316,accepted
1706582060.264073610,147,41,0.160182122,1.395639437,0.300000000,nan,nan,0,0,3317,1439,fitness_reject
1706582087.763585806,219,188,0.126111685,0.078727329,0.300000000,0.013956485,0.002292009,0,1,3518,1422,accepted
1706582100.462211370,251,193,0.153460303,nan,nan,nan,nan,0,0,0,1487,candidate_cooldown_reject
1706582102.464073896,256,200,0.170745638,nan,nan,nan,nan,0,0,0,1592,candidate_cooldown_reject
1706582102.863417149,257,197,0.120084181,nan,nan,nan,nan,0,0,0,1818,candidate_cooldown_reject
1706582103.263589144,258,199,0.120880061,nan,nan,nan,nan,0,0,0,1692,candidate_cooldown_reject
1706582104.063917637,260,206,0.150954228,nan,nan,nan,nan,0,0,0,1899,candidate_cooldown_reject
1706582104.363431454,261,206,0.143010110,nan,nan,nan,nan,0,0,0,1413,candidate_cooldown_reject
1706582104.761413097,262,200,0.139053542,nan,nan,nan,nan,0,0,0,1597,candidate_cooldown_reject
1706582106.464043856,266,200,0.116126386,nan,nan,nan,nan,0,0,0,1505,candidate_cooldown_reject
1706582107.664098978,269,200,0.125054693,nan,nan,nan,nan,0,0,0,1517,candidate_cooldown_reject
1706582108.063448429,270,206,0.090039313,nan,nan,nan,nan,0,0,0,1585,candidate_cooldown_reject
1706582109.163742065,273,205,0.127943754,nan,nan,nan,nan,0,0,0,1612,candidate_cooldown_reject
1706582109.663737535,274,214,0.172015303,0.768543510,0.300000000,nan,nan,0,0,3854,1451,fitness_reject
1706582110.063895702,275,203,0.174668417,nan,nan,nan,nan,0,0,0,1345,candidate_cooldown_reject
1706582110.863443375,277,210,0.156474530,0.623976617,0.300000000,nan,nan,0,0,3848,1446,fitness_reject
1706582112.063557386,280,215,0.166053430,0.532748493,0.300000000,nan,nan,0,0,3845,1652,fitness_reject
1706582117.763821602,294,227,0.175500096,0.554727559,0.300000000,nan,nan,0,0,4011,1495,fitness_reject
1706582118.563475370,296,36,0.156610767,33.666494469,0.300000000,nan,nan,0,0,3101,1285,fitness_reject
1706582118.863426208,297,257,0.054559786,0.174057447,0.300000000,0.209427377,0.004691590,0,1,3724,1609,accepted
1706582119.263579845,298,38,0.140840940,nan,nan,nan,nan,0,0,0,1654,current_cooldown_reject
1706582121.464046955,304,227,0.109199984,nan,nan,nan,nan,0,0,0,1498,current_cooldown_reject
1706582128.062419891,321,290,0.096742821,0.071323969,0.300000000,0.116812870,0.004415041,0,1,3573,1435,accepted
1706582128.463405371,322,5,0.148437079,nan,nan,nan,nan,0,0,0,1539,current_cooldown_reject
1706582128.863410950,323,37,0.155752480,nan,nan,nan,nan,0,0,0,1409,current_cooldown_reject
1706582129.263539314,324,5,0.167139505,nan,nan,nan,nan,0,0,0,1590,current_cooldown_reject
1706582133.962379456,336,179,0.157117690,nan,nan,nan,nan,0,0,0,1234,candidate_cooldown_reject
1706582139.963905573,350,179,0.150910914,nan,nan,nan,nan,0,0,0,936,candidate_cooldown_reject
