frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
1,1706585909.873092175,1706585909.972931147,1,0,0,0,0.027833001,0.023661374,0.066746631,-0.002996814,0.002923609,-0.000837712,0.999990885,1164,809,0.695017182,0.042541708,0.023295142,0.014841108,0.094905754,62.662512280,0.000000000,0.094905754,0.000000000,0.000000000,0.000000000,62.662512280,0,667,625,42,0.573024055,80,0,0,0,0,417,80,1512,667,80,0,417
2,1706585909.972943068,1706585910.072144270,1,0,0,0,-0.015908368,0.013004749,0.040876483,-0.001090120,0.001948540,-0.000540077,0.999997362,1196,846,0.707357860,0.035174372,0.019276593,0.012646517,0.111295348,59.180519421,0.000000000,0.103100551,0.094798085,0.051924326,0.000608553,60.921515851,0,566,543,23,0.473244147,73,0,0,0,0,557,73,1749,1233,153,0,974
3,1706585910.072781324,1706585910.170928001,1,0,0,0,-0.034779443,0.017655392,0.039135097,0.001198277,0.002422117,-0.000893553,0.999995950,1190,901,0.757142857,0.032963181,0.017091139,0.011892626,0.106489375,65.648606916,0.000000000,0.104230159,0.110994177,0.071437869,0.001305462,62.497212872,0,451,438,13,0.378991597,80,0,0,0,0,659,80,1911,1684,233,0,1633
4,1706585910.172612906,1706585910.269775152,1,0,0,0,-0.052600765,0.013952534,0.031009784,0.001798334,0.002090224,-0.000581334,0.999996029,1214,945,0.778418451,0.034518582,0.017741823,0.011686424,0.103204233,71.951008566,0.000000000,0.103973677,0.101719113,0.091371042,0.001931622,64.860661796,0,403,396,7,0.331960461,78,0,0,0,0,733,78,2029,2087,311,0,2366
5,1706585910.272456884,1706585910.372284651,1,0,0,0,-0.042568440,0.019473876,0.036306402,0.000484929,0.001945975,-0.000620425,0.999997797,1196,953,0.796822742,0.030564816,0.014863735,0.011021306,0.106486804,70.289894140,0.000000000,0.104476303,0.114387548,0.103987972,0.002015435,65.946508265,0,342,337,5,0.285953177,69,0,0,0,0,785,69,2116,2429,380,0,3151
6,1706585910.373095751,1706585910.472922564,1,0,0,0,-0.033024197,0.021408462,0.038048481,0.000496869,0.002002404,-0.000705617,0.999997623,1222,966,0.790507365,0.031272348,0.015343017,0.011444638,0.103962788,70.264454514,0.000000000,0.104390717,0.114335261,0.113880901,0.002185717,66.666165973,0,318,310,8,0.260229133,61,0,0,0,0,843,61,2195,2747,441,0,3994
7,1706585910.472934484,1706585910.572751999,1,0,0,0,-0.012632882,0.022235304,0.037395875,0.000502394,0.001958970,-0.000625313,0.999997760,1191,942,0.790931990,0.033681553,0.014947754,0.011115141,0.109508691,69.386236804,0.000000000,0.105121856,0.106547025,0.134299405,0.002346305,67.054747520,0,257,251,6,0.215785055,77,0,0,0,0,857,77,2269,3004,518,0,4851
8,1706585910.572763681,1706585910.672602415,1,0,0,0,-0.004823916,0.010336744,0.038748172,-0.000412356,0.002030032,-0.000298787,0.999997810,1199,943,0.786488741,0.027581128,0.013251789,0.009733725,0.094781223,77.034222796,0.000000000,0.103829277,0.122267882,0.148595711,0.002995718,68.302181930,0,245,242,3,0.204336947,50,0,0,0,0,904,50,2333,3249,568,0,5755
9,1706585910.672614098,1706585910.772450447,1,0,0,0,0.001468331,0.011694611,0.040632812,-0.000474820,0.001853879,-0.000347899,0.999998108,1219,930,0.762920427,0.028505901,0.014334075,0.010990221,0.113507152,70.193634786,0.000000000,0.104904596,0.126655409,0.155303024,0.003094028,68.512343358,0,244,241,3,0.200164069,45,0,0,0,0,930,45,2405,3493,613,0,6685
10,1706585910.772462606,1706585910.872291565,1,0,0,0,0.013608952,0.018749252,0.043999331,-0.000558914,0.002091736,-0.000756416,0.999997370,1205,928,0.770124481,0.029708178,0.015895522,0.011223014,0.099362142,80.963574464,0.000000000,0.104350351,0.125023018,0.169742418,0.003911647,69.757466469,0,223,222,1,0.185062241,51,0,0,0,0,931,51,2464,3716,664,0,7616
11,1706585910.873100996,1706585910.971498251,1,0,0,0,0.014214231,0.023107230,0.049981408,-0.000472420,0.002109725,-0.000504800,0.999997536,1195,929,0.777405858,0.031003780,0.014426387,0.010641833,0.106360226,72.713862310,0.000000000,0.104533067,0.120637313,0.177168289,0.004415226,70.026229727,0,192,189,3,0.160669456,55,0,0,0,0,948,55,2529,3908,719,0,8564
12,1706585910.972957373,1706585911.069945574,1,0,0,0,0.023444355,0.022540170,0.050808617,-0.000758951,0.001928091,-0.000504254,0.999997726,1180,911,0.772033898,0.028011405,0.014478167,0.010244321,0.102335804,74.422585058,0.000000000,0.104349962,0.123065676,0.186452740,0.004415387,70.392592671,0,166,165,1,0.140677966,48,0,0,0,0,966,48,2561,4074,767,0,9530
13,1706585911.072803497,1706585911.172633648,1,0,0,0,0.023440228,0.020254500,0.050901098,-0.001225075,0.001855715,-0.000352070,0.999997466,1184,920,0.777027027,0.026801739,0.014858218,0.010069479,0.093371754,73.833998495,0.000000000,0.103505484,0.127849072,0.188740283,0.004718138,70.657316196,0,152,150,2,0.128378378,44,0,0,0,0,988,44,2597,4226,811,0,10518
14,1706585911.172645569,1706585911.272463799,1,0,0,0,0.011899749,0.020601626,0.052623298,-0.001233914,0.002025774,-0.000494725,0.999997064,1216,933,0.767269737,0.028195003,0.014195681,0.010081989,0.102788334,76.791833105,0.000000000,0.103454259,0.127486500,0.200413720,0.005003903,71.095495975,0,163,163,0,0.134046053,40,0,0,0,0,1013,40,2639,4389,851,0,11531
15,1706585911.272487879,1706585911.372006655,1,0,0,0,0.011460070,0.022095347,0.056791600,-0.001186397,0.002239682,-0.000590576,0.999996614,1176,916,0.778911565,0.025115906,0.012753530,0.009380516,0.081197795,84.639729285,0.000000000,0.101970495,0.134868501,0.204863356,0.005195923,71.998444863,0,137,135,2,0.116496599,41,0,0,0,0,998,41,2672,4526,892,0,12529
16,1706585911.372719288,1706585911.470854998,1,0,0,0,0.004422548,0.019895145,0.055030394,-0.001173841,0.002036945,-0.000538433,0.999997092,1194,937,0.784757119,0.029826000,0.014259465,0.010142262,0.097784357,74.931070153,0.000000000,0.101708861,0.131251529,0.212444218,0.005300744,72.181733943,0,141,141,0,0.118090452,42,0,0,0,0,1011,42,2713,4667,934,0,13540
17,1706585911.472538948,1706585911.569767237,1,0,0,0,0.002092469,0.018047845,0.055038505,-0.001226071,0.002130264,-0.000528844,0.999996840,1189,934,0.785534062,0.026827631,0.013337615,0.009821939,0.097055640,78.070564816,0.000000000,0.101435142,0.132198316,0.215417742,0.005319479,72.528135759,0,138,136,2,0.116063919,44,0,0,0,0,1007,44,2738,4805,978,0,14547
18,1706585911.572773933,1706585911.672604322,1,0,0,0,-0.002839221,0.018871109,0.052853780,-0.001437085,0.002103389,-0.000649271,0.999996544,1215,956,0.786831276,0.026356493,0.013300377,0.009336184,0.092460358,77.250236512,0.000000000,0.100936543,0.133589313,0.220874147,0.005561156,72.790474690,0,133,132,1,0.109465021,42,0,0,0,0,1040,42,2765,4938,1020,0,15587
