time,current_id,candidate_id,scan_context_distance,icp_fitness,threshold,trans_error,yaw_error,degenerate_pair,accepted,target_points,source_points,reason
1706585981.268666506,32,1,0.174891439,0.357998832,0.300000000,nan,nan,0,0,3490,1161,fitness_reject
1706585982.272250414,33,1,0.150647876,0.479322811,0.300000000,nan,nan,0,0,3490,1437,fitness_reject
1706585983.572169781,34,1,0.105587627,0.494226658,0.300000000,nan,nan,0,0,3490,1069,fitness_reject
1706585984.871756315,35,2,0.131076622,0.467629886,0.300000000,nan,nan,0,0,3639,1002,fitness_reject
1706585986.171470165,36,2,0.132927270,0.518867189,0.300000000,nan,nan,0,0,3639,1074,fitness_reject
1706585987.772886276,37,2,0.153037976,0.495402928,0.300000000,nan,nan,0,0,3639,1633,fitness_reject
1706585988.771073818,38,1,0.159976474,0.613143939,0.300000000,nan,nan,0,0,3490,1226,fitness_reject
1706585989.872709274,39,1,0.154296190,0.654051778,0.300000000,nan,nan,0,0,3490,1794,fitness_reject
1706585990.872687340,40,1,0.172275574,0.660194513,0.300000000,nan,nan,0,0,3490,1632,fitness_reject
1706585991.972912312,41,1,0.169941408,0.924284328,0.300000000,nan,nan,0,0,3490,1781,fitness_reject
1706585993.072753668,42,1,0.169763777,0.624950963,0.300000000,nan,nan,0,0,3490,1658,fitness_reject
1706585995.072722673,44,1,0.084615408,0.545446975,0.300000000,nan,nan,0,0,3490,1641,fitness_reject
1706585997.369336843,46,10,0.122464152,0.755524001,0.300000000,nan,nan,0,0,4882,1694,fitness_reject
1706585998.672913074,47,10,0.119447299,0.743568574,0.300000000,nan,nan,0,0,4882,1718,fitness_reject
1706585999.869934320,48,10,0.135898235,0.620965047,0.300000000,nan,nan,0,0,4882,1721,fitness_reject
1706586001.071017981,49,9,0.133266050,0.722835981,0.300000000,nan,nan,0,0,4730,1761,fitness_reject
1706586002.272191048,50,9,0.102865784,0.809888463,0.300000000,nan,nan,0,0,4730,1857,fitness_reject
1706586003.472418308,51,10,0.124573729,0.971909470,0.300000000,nan,nan,0,0,4882,1845,fitness_reject
1706586004.772762537,52,9,0.118225851,1.014957331,0.300000000,nan,nan,0,0,4730,1785,fitness_reject
1706586006.072259426,53,10,0.100415851,1.197883895,0.300000000,nan,nan,0,0,4882,1698,fitness_reject
1706586007.470920801,54,9,0.157755451,1.296234928,0.300000000,nan,nan,0,0,4730,1734,fitness_reject
1706586008.770737410,55,10,0.106440890,0.964121832,0.300000000,nan,nan,0,0,4882,1670,fitness_reject
1706586010.070581436,56,10,0.150296001,1.352437717,0.300000000,nan,nan,0,0,4882,1587,fitness_reject
1706586011.370565653,57,9,0.113784250,1.071195147,0.300000000,nan,nan,0,0,4730,1708,fitness_reject
1706586012.670370102,58,10,0.123709183,1.185151955,0.300000000,nan,nan,0,0,4882,1628,fitness_reject
1706586013.871454954,59,10,0.120792019,1.432447336,0.300000000,nan,nan,0,0,4882,1552,fitness_reject
1706586015.171584606,60,9,0.086242442,1.565056320,0.300000000,nan,nan,0,0,4730,1618,fitness_reject
1706586016.572394609,61,10,0.088812854,5.105055412,0.300000000,nan,nan,0,0,4882,1708,fitness_reject
1706586017.672291517,62,10,0.096018471,1.578690223,0.300000000,nan,nan,0,0,4882,1775,fitness_reject
1706586018.872740746,63,9,0.084512304,1.507183037,0.300000000,nan,nan,0,0,4730,1736,fitness_reject
1706586020.072390318,64,10,0.095823638,1.696408308,0.300000000,nan,nan,0,0,4882,1757,fitness_reject
1706586021.272870064,65,9,0.083870406,1.565771324,0.300000000,nan,nan,0,0,4730,1754,fitness_reject
1706586022.370379686,66,9,0.132388208,1.455675673,0.300000000,nan,nan,0,0,4730,1516,fitness_reject
1706586023.872750998,67,0,0.163860932,1.846503949,0.300000000,nan,nan,0,0,3362,1315,fitness_reject
1706586027.772562265,69,38,0.113695440,0.170221658,0.300000000,0.040877200,0.000034784,0,1,4143,1522,accepted
1706586030.169202805,70,10,0.092999096,nan,nan,nan,nan,0,0,0,1336,current_cooldown_reject
1706586031.572412252,71,34,0.158364534,nan,nan,nan,nan,0,0,0,884,current_cooldown_reject
1706586033.561726809,72,9,0.166052313,nan,nan,nan,nan,0,0,0,438,current_cooldown_reject
1706586044.168180466,79,34,0.177464850,nan,nan,nan,nan,0,0,0,525,candidate_cooldown_reject
1706586046.772380352,82,39,0.112717192,nan,nan,nan,nan,0,0,0,1309,candidate_cooldown_reject
1706586047.772753000,83,8,0.135465937,2.857293217,0.300000000,nan,nan,0,0,4667,975,fitness_reject
1706586049.372581720,84,51,0.124381423,nan,nan,nan,nan,0,0,0,1581,candidate_cooldown_reject
1706586052.570882082,88,40,0.088147825,nan,nan,nan,nan,0,0,0,1370,candidate_cooldown_reject
1706586053.371108294,89,9,0.137321025,nan,nan,nan,nan,0,0,0,1418,loop_pair_cooldown_reject
1706586054.172924757,90,1,0.146324652,173.340176097,0.300000000,nan,nan,0,0,3490,1630,fitness_reject
1706586054.972400665,91,47,0.146341759,nan,nan,nan,nan,0,0,0,1807,candidate_cooldown_reject
1706586055.871360064,92,33,0.150021616,nan,nan,nan,nan,0,0,0,1557,candidate_cooldown_reject
1706586061.372569561,98,40,0.091055739,nan,nan,nan,nan,0,0,0,1521,candidate_cooldown_reject
1706586062.271094084,99,38,0.085554223,nan,nan,nan,nan,0,0,0,1544,candidate_cooldown_reject
1706586063.172914982,100,41,0.056121494,nan,nan,nan,nan,0,0,0,1650,candidate_cooldown_reject
1706586064.172910452,101,42,0.076521276,nan,nan,nan,nan,0,0,0,1859,candidate_cooldown_reject
1706586065.072270870,102,41,0.068359442,nan,nan,nan,nan,0,0,0,1715,candidate_cooldown_reject
1706586065.972856045,103,39,0.126944606,nan,nan,nan,nan,0,0,0,1772,candidate_cooldown_reject
1706586067.272384882,104,31,0.179783708,nan,nan,nan,nan,0,0,0,1315,candidate_cooldown_reject
1706586068.172543049,105,32,0.139701718,nan,nan,nan,nan,0,0,0,1298,candidate_cooldown_reject
1706586069.772730589,107,44,0.166344311,nan,nan,nan,nan,0,0,0,1319,candidate_cooldown_reject
1706586077.269446135,116,85,0.178019540,0.998141581,0.300000000,nan,nan,0,0,3934,1407,fitness_reject
1706586085.172398567,125,81,0.082613871,0.583600459,0.300000000,nan,nan,0,0,4014,1387,fitness_reject
1706586086.071435928,126,81,0.092536550,0.608788412,0.300000000,nan,nan,0,0,4014,1472,fitness_reject
1706586087.772555590,128,85,0.093580677,0.718885288,0.300000000,nan,nan,0,0,3934,1273,fitness_reject
1706586088.670874119,129,96,0.083240134,0.575349217,0.300000000,nan,nan,0,0,4014,1423,fitness_reject
1706586089.372404814,130,93,0.059695113,0.630238102,0.300000000,nan,nan,0,0,4203,1248,fitness_reject
1706586090.372381449,131,38,0.039328640,nan,nan,nan,nan,0,0,0,1083,candidate_cooldown_reject
1706586091.972229004,132,97,0.169763655,0.759731657,0.300000000,nan,nan,0,0,4007,1399,fitness_reject
1706586092.872361898,133,81,0.110331470,1.084730149,0.300000000,nan,nan,0,0,4014,1194,fitness_reject
1706586093.870006084,134,69,0.076608562,6.092778173,0.300000000,nan,nan,0,0,3012,1220,fitness_reject
1706586094.772934914,135,42,0.054475174,nan,nan,nan,nan,0,0,0,1284,candidate_cooldown_reject
1706586095.672263384,136,88,0.056175732,0.997100128,0.300000000,nan,nan,0,0,4169,1266,fitness_reject
1706586096.672299862,137,40,0.057360341,nan,nan,nan,nan,0,0,0,1226,candidate_cooldown_reject
1706586097.572106123,138,93,0.151024362,0.673900357,0.300000000,nan,nan,0,0,4203,996,fitness_reject
1706586098.371567726,139,93,0.150694263,0.611568996,0.300000000,nan,nan,0,0,4203,945,fitness_reject
1706586099.172700644,140,93,0.111971160,11.243391262,0.300000000,nan,nan,0,0,4203,1121,fitness_reject
1706586099.972216845,141,39,0.106601995,nan,nan,nan,nan,0,0,0,1018,candidate_cooldown_reject
1706586100.970823526,142,81,0.047828733,1.831636267,0.300000000,nan,nan,0,0,4014,1113,fitness_reject
1706586102.671558142,144,93,0.095362297,1.268324278,0.300000000,nan,nan,0,0,4203,1060,fitness_reject
1706586103.668933868,145,93,0.137341308,1.833428178,0.300000000,nan,nan,0,0,4203,1092,fitness_reject
1706586106.772900581,148,81,0.091770516,2.190780753,0.300000000,nan,nan,0,0,4014,1335,fitness_reject
1706586107.972579956,149,81,0.090716432,2.659794661,0.300000000,nan,nan,0,0,4014,1397,fitness_reject
1706586108.972566605,150,81,0.078835222,2.981435260,0.300000000,nan,nan,0,0,4014,1246,fitness_reject
1706586110.069355011,151,81,0.078306508,2.888345395,0.300000000,nan,nan,0,0,4014,1370,fitness_reject
1706586111.072660685,152,81,0.153052687,2.996875991,0.300000000,nan,nan,0,0,4014,1269,fitness_reject
1706586112.471446037,153,67,0.176347471,nan,nan,nan,nan,0,0,2971,1117,icp_not_converged
1706586113.472459078,154,67,0.179779741,nan,nan,nan,nan,0,0,2971,944,icp_not_converged
