frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,persistent_quota_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_persistent_quota_rejected,total_voxel_rejected
1,1624181089.761859179,1624181089.861757040,1,0,0,0,-0.002335391,-0.004008861,-0.002967969,-0.000034227,-0.000057398,0.000270092,0.999999961,2338,1427,0.610350727,0.015459885,0.004058607,0.002975689,0.172126329,67.029052164,0.000000000,0.172126329,0.000000000,0.000000000,0.000000000,67.029052164,0,1226,1188,38,0.524379812,104,0,0,0,0,0,1007,105,2766,1226,104,0,0,1007
2,1624181089.861856699,1624181089.961797476,1,0,0,0,-0.006654494,-0.010062006,-0.004051645,-0.000023935,-0.000021998,0.000230330,0.999999973,2356,1607,0.682088285,0.016235121,0.004572640,0.003825212,0.187769889,73.269015240,0.000000000,0.179948109,0.024459261,0.007514623,0.000079526,70.149033702,0,883,851,32,0.374787776,126,0,0,0,0,0,1346,127,3020,2109,230,0,0,2353
3,1624181089.961854219,1624181090.061850786,1,0,0,0,-0.006363196,-0.012748013,-0.004660899,0.000000318,-0.000035866,0.000126952,0.999999991,2369,1712,0.722667792,0.015788217,0.004079807,0.003263788,0.162350911,85.974380076,0.000000000,0.174082377,0.020073649,0.010284221,0.000286283,75.424149160,0,724,705,19,0.305614183,114,0,0,0,0,0,1531,114,3227,2833,344,0,0,3884
4,1624181090.061851978,1624181090.161860704,1,0,0,0,-0.001222734,-0.009885728,-0.005065810,-0.000030529,-0.000086332,0.000076259,0.999999993,2364,1775,0.750846024,0.016343085,0.004456844,0.003490068,0.172966302,87.997745890,0.000000000,0.173803358,0.022202003,0.016181761,0.000387664,78.567548343,0,690,680,10,0.291878173,105,0,0,0,0,0,1569,105,3395,3523,449,0,0,5453
5,1624181090.161849499,1624181090.261902571,1,0,0,0,-0.002803684,-0.008798133,-0.004581180,-0.000020664,-0.000075160,0.000262299,0.999999963,2353,1798,0.764130897,0.016524450,0.004024530,0.003497536,0.164304324,88.891558011,0.000000000,0.171903551,0.024260724,0.018160935,0.000759741,80.632350276,0,546,534,12,0.232044199,110,0,0,0,0,0,1697,110,3534,4069,559,0,0,7150
6,1624181090.261847019,1624181090.361894131,1,0,0,0,-0.004264910,-0.008694799,-0.004078584,-0.000026113,-0.000052308,0.000163138,0.999999985,2337,1828,0.782199401,0.016159103,0.003356472,0.002888259,0.156233587,92.494402191,0.000000000,0.169291890,0.022222273,0.019709633,0.000958063,82.609358929,0,438,421,17,0.187419769,98,0,0,0,0,0,1800,99,3645,4507,657,0,0,8950
7,1624181090.361844540,1624181090.461852789,1,0,0,0,-0.005144956,-0.009895296,-0.004407776,-0.000004143,-0.000016859,0.000254600,0.999999967,2363,1866,0.789674143,0.015681445,0.003455025,0.002895087,0.151442170,96.021060104,0.000000000,0.166741930,0.022448955,0.021234113,0.001140985,84.525316240,0,475,467,8,0.201015658,97,0,0,0,0,0,1790,98,3749,4982,754,0,0,10740
8,1624181090.461842060,1624181090.561805964,1,0,0,0,-0.006783974,-0.011467609,-0.003705501,-0.000009802,-0.000052678,0.000128107,0.999999990,2358,1880,0.797285835,0.015225770,0.003195171,0.002779194,0.143994370,101.357718269,0.000000000,0.163898485,0.026898853,0.023611452,0.001393971,86.629366493,0,389,378,11,0.164970314,97,0,0,0,0,0,1871,98,3856,5371,851,0,0,12611
9,1624181090.561839819,1624181090.661713123,1,0,0,0,-0.005853144,-0.015012430,-0.003822235,-0.000014274,-0.000043386,0.000196466,0.999999980,2380,1910,0.802521008,0.014172073,0.003093449,0.002641931,0.140615698,105.456368075,0.000000000,0.161311509,0.043455445,0.027278307,0.001530689,88.721255558,0,357,348,9,0.150000000,78,0,0,0,0,0,1944,79,3949,5728,929,0,0,14555
10,1624181090.661837339,1624181090.761733294,1,0,0,0,-0.007165827,-0.019616513,-0.003456181,0.000008196,-0.000050519,0.000269357,0.999999962,2377,1915,0.805637358,0.014972245,0.003033623,0.002687516,0.139334234,102.253991874,0.000000000,0.159113781,0.043910027,0.032079839,0.001676469,90.074529189,0,391,385,6,0.164493058,85,0,0,0,0,0,1899,87,4028,6119,1014,0,0,16454
11,1624181090.761834860,1624181090.861717939,1,0,0,0,-0.009034968,-0.021855928,-0.003519525,0.000014017,-0.000043398,0.000159591,0.999999986,2366,1931,0.816145393,0.014873951,0.003164946,0.002798253,0.138943579,103.265086583,0.000000000,0.157280127,0.044463611,0.034997489,0.001896002,91.273670771,0,329,322,7,0.139053254,86,0,0,0,0,0,1950,87,4100,6448,1100,0,0,18404
12,1624181090.861832380,1624181090.961721897,1,0,0,0,-0.010236861,-0.020333599,-0.004049562,-0.000018557,0.000015060,0.000304466,0.999999953,2352,1913,0.813350340,0.014665515,0.003016650,0.002661705,0.135317679,105.725369427,0.000000000,0.155449923,0.045812203,0.037008203,0.002185753,92.477978992,0,373,363,10,0.158588435,73,0,0,0,0,0,1906,73,4181,6821,1173,0,0,20310
13,1624181090.961829901,1624181091.061767101,1,0,0,0,-0.010297281,-0.021411666,-0.004963202,-0.000020595,-0.000030105,0.000357861,0.999999935,2348,1900,0.809199319,0.014795805,0.003411903,0.002817422,0.138325146,104.347352971,0.000000000,0.154132632,0.045848293,0.038422635,0.002292544,93.391007760,0,349,341,8,0.148637138,87,0,0,0,0,0,1911,88,4263,7170,1260,0,0,22221
14,1624181091.161825180,1624181091.261812449,1,0,0,0,-0.008796220,-0.017303031,-0.005044401,-0.000001543,-0.000031211,0.000250028,0.999999968,2373,1926,0.811630847,0.014399291,0.003358237,0.002843568,0.132355404,108.420777939,0.000000000,0.152577116,0.047778938,0.042797638,0.002508210,94.464562773,0,241,231,10,0.101559208,73,0,0,0,0,0,2059,73,4333,7411,1333,0,0,24280
15,1624181091.261822701,1624181091.361767054,1,0,0,0,-0.005612554,-0.016451373,-0.004966075,-0.000002011,-0.000035559,0.000075775,0.999999996,2371,1923,0.811050190,0.015305750,0.003195189,0.002766973,0.136384844,103.567258440,0.000000000,0.151497631,0.046188354,0.046094180,0.002856716,95.071409150,0,280,274,6,0.118093631,82,0,0,0,0,0,2009,82,4407,7691,1415,0,0,26289
16,1624181091.361820221,1624181091.461771488,1,0,0,0,-0.003954569,-0.014882630,-0.004262429,0.000000308,-0.000010780,0.000099011,0.999999995,2365,1924,0.813530655,0.014112676,0.003072335,0.002646674,0.131023132,107.707925717,0.000000000,0.150217975,0.049181686,0.048482692,0.002903189,95.861191436,0,235,228,7,0.099365751,74,0,0,0,0,0,2055,75,4485,7926,1489,0,0,28344
17,1624181091.461817741,1624181091.561782360,1,0,0,0,-0.003799524,-0.015045885,-0.003984349,0.000001025,-0.000061980,0.000115966,0.999999991,2332,1932,0.828473413,0.013903826,0.003220818,0.002830745,0.129064955,110.459940972,0.000000000,0.148973680,0.052572373,0.048840490,0.002937099,96.719941409,0,249,244,5,0.106775300,76,0,0,0,0,0,2007,76,4542,8175,1565,0,0,30351
18,1624181091.561815262,1624181091.661733627,1,0,0,0,-0.005929930,-0.017560606,-0.003979626,-0.000008653,-0.000056017,0.000306658,0.999999951,2338,1932,0.826347305,0.014340156,0.002954053,0.002637535,0.128886959,109.194895474,0.000000000,0.147857751,0.052922498,0.052136317,0.003318483,97.412994412,0,261,256,5,0.111633875,80,0,0,0,0,0,1997,80,4601,8436,1645,0,0,32348
19,1624181091.661813021,1624181091.761733532,1,0,0,0,-0.006929828,-0.019027621,-0.004545461,-0.000016403,-0.000035774,0.000201691,0.999999979,2331,1929,0.827541828,0.014831421,0.002761175,0.002375854,0.122746079,112.553165408,0.000000000,0.146536084,0.051803604,0.053999673,0.003528417,98.209845517,0,200,196,4,0.085800086,58,0,0,0,0,0,2072,59,4646,8636,1703,0,0,34420
20,1624181091.761810541,1624181091.861697197,1,0,0,1,-0.007101132,-0.019880210,-0.004959537,-0.000006679,-0.000039671,0.000128506,0.999999991,2352,1955,0.831207483,0.013822133,0.002877005,0.002503307,0.128571684,110.317593922,0.000000000,0.145637864,0.054206917,0.054962852,0.003674787,98.815232938,0,203,199,4,0.086309524,55,0,0,0,0,0,2093,56,4696,8839,1758,0,0,36513
21,1624181091.861808062,1624181091.961688757,1,0,0,1,-0.005511161,-0.025023009,-0.005063424,-0.000000521,-0.000051252,0.000211544,0.999999976,2372,1961,0.826728499,0.013298719,0.002923784,0.002466974,0.123899457,111.721487271,0.000000000,0.143226520,0.060041226,0.052832203,0.003761337,101.049854693,0,257,248,9,0.108347386,55,0,0,0,0,0,2060,55,4769,9096,1813,0,0,38573
22,1624181091.961805582,1624181092.061677694,1,0,0,1,-0.006964086,-0.027608976,-0.004846475,0.000020402,-0.000043454,0.000257084,0.999999966,2350,1952,0.830638298,0.014161710,0.003032128,0.002587160,0.122826577,109.804495520,0.000000000,0.139979354,0.058266133,0.053036707,0.003645658,102.876628707,0,222,216,6,0.094468085,67,0,0,0,0,0,2060,68,4830,9318,1880,0,0,40633
23,1624181092.061803102,1624181092.161735296,1,0,0,1,-0.006293580,-0.026906660,-0.004626720,-0.000009753,-0.000055124,0.000077172,0.999999995,2347,1947,0.829569663,0.013824346,0.002850297,0.002426383,0.122366190,111.299317381,0.000000000,0.137980118,0.058756891,0.048134717,0.003904099,104.142875572,0,231,229,2,0.098423519,63,0,0,0,0,0,2053,63,4869,9549,1943,0,0,42686
24,1624181092.161800861,1624181092.261734962,1,0,0,1,-0.007417109,-0.025353183,-0.004526969,0.000010495,-0.000031363,0.000033623,0.999999999,2358,1973,0.836726039,0.013858276,0.002831791,0.002463927,0.124978627,111.250726662,0.000000000,0.135580735,0.055289981,0.048075324,0.003619122,105.305524611,0,229,220,9,0.097116200,76,0,0,0,0,0,2053,76,4915,9778,2019,0,0,44739
25,1624181092.261798382,1624181092.361763716,1,0,0,1,-0.007298982,-0.021490412,-0.004641636,0.000024091,-0.000018493,0.000108215,0.999999994,2373,1992,0.839443742,0.013665258,0.002793261,0.002435286,0.121670729,113.071073904,0.000000000,0.133449055,0.049100602,0.050392904,0.003569983,106.514500405,0,193,188,5,0.081331648,67,0,0,0,0,0,2112,68,4964,9971,2086,0,0,46851
26,1624181092.361795902,1624181092.461874962,1,0,0,1,-0.008680367,-0.020958025,-0.004715095,-0.000002895,-0.000050785,0.000166047,0.999999985,2377,1983,0.834244846,0.013650190,0.002664146,0.002277571,0.127143165,107.668119211,0.000000000,0.131994534,0.043475536,0.050350671,0.003502726,107.273186256,0,180,173,7,0.075725705,52,0,0,0,0,0,2144,53,5021,10151,2138,0,0,48995
27,1624181092.461793423,1624181092.561836243,1,0,0,1,-0.008026242,-0.021145915,-0.004991865,-0.000001172,-0.000050234,0.000147579,0.999999988,2347,1974,0.841073711,0.013435904,0.002636263,0.002238801,0.124469568,110.573518719,0.000000000,0.130645904,0.040727431,0.048708031,0.003286675,108.000809187,0,174,171,3,0.074137196,54,0,0,0,0,0,2118,55,5069,10325,2192,0,0,51113
28,1624181092.561790943,1624181092.661748648,1,0,0,1,-0.009340254,-0.020240663,-0.005303559,0.000001166,-0.000050566,0.000155571,0.999999987,2386,1997,0.836965633,0.013429885,0.002733992,0.002310396,0.124936118,108.306313038,0.000000000,0.129692991,0.039802075,0.046666987,0.003165941,108.348238926,0,182,177,5,0.076278290,42,0,0,0,0,0,2161,43,5123,10507,2234,0,0,53274
29,1624181092.661788702,1624181092.761736155,1,0,0,1,-0.011566486,-0.022092380,-0.004453807,0.000001746,-0.000032719,0.000168762,0.999999985,2333,1964,0.841834548,0.012558076,0.002437007,0.002145991,0.121371489,111.745793038,0.000000000,0.128730781,0.047205493,0.044883243,0.003046542,108.662710174,0,156,154,2,0.066866695,50,0,0,0,0,0,2127,50,5162,10663,2284,0,0,55401
30,1624181092.761786222,1624181092.861739397,1,0,0,1,-0.010809516,-0.022035973,-0.004374049,0.000008387,-0.000031626,0.000154794,0.999999987,2369,2001,0.844660194,0.012893787,0.002514339,0.002183046,0.123499876,111.206017473,0.000000000,0.127939063,0.048771644,0.042728841,0.002854945,109.110311454,0,142,141,1,0.059940903,52,0,0,0,0,0,2174,53,5197,10805,2336,0,0,57575
31,1624181092.861783743,1624181092.961729527,1,0,0,1,-0.012381099,-0.021671702,-0.004083434,0.000011841,-0.000039065,0.000184842,0.999999982,2337,1955,0.836542576,0.011913625,0.002351388,0.002033570,0.113710384,118.380353568,0.000000000,0.126677403,0.056908245,0.042357340,0.002625289,109.866074803,0,154,148,6,0.065896448,45,0,0,0,0,0,2138,45,5235,10959,2381,0,0,59713
32,1624181092.961781263,1624181093.061702490,1,0,0,1,-0.008487999,-0.022925623,-0.004386208,-0.000004141,-0.000055667,0.000084196,0.999999995,2383,1993,0.836340747,0.012562278,0.002385880,0.002118906,0.118173124,115.639116437,0.000000000,0.125820175,0.059037148,0.045044155,0.002719787,110.361762153,0,174,172,2,0.073017205,53,0,0,0,0,0,2156,53,5284,11133,2434,0,0,61869
33,1624181093.061778784,1624181093.161693096,1,0,0,1,-0.008859871,-0.022790854,-0.004390957,-0.000013096,-0.000070577,0.000204103,0.999999977,2364,2003,0.847292724,0.013325454,0.002402130,0.002132484,0.114473505,116.366861492,0.000000000,0.124627593,0.056921970,0.041064721,0.002743935,110.962737579,0,145,141,4,0.061336717,53,0,0,0,0,0,2165,54,5324,11278,2487,0,0,64034
34,1624181093.161776543,1624181093.261679649,1,0,0,1,-0.008952693,-0.025896530,-0.004483286,0.000009534,-0.000017985,0.000171674,0.999999985,2351,1983,0.843470863,0.012811121,0.002432348,0.002119186,0.113276902,116.434187623,0.000000000,0.123673668,0.057402751,0.040876614,0.002460289,111.363408064,0,147,146,1,0.062526584,53,0,0,0,0,0,2151,53,5362,11425,2540,0,0,66185
35,1624181093.261774063,1624181093.361694336,1,0,0,1,-0.011242621,-0.025495260,-0.004393354,-0.000012731,-0.000029155,0.000196535,0.999999980,2343,1988,0.848484848,0.013112400,0.002463376,0.002199285,0.116723068,114.254812799,0.000000000,0.122690579,0.050290972,0.040814661,0.002463539,111.897785782,0,150,147,3,0.064020487,50,0,0,0,0,0,2142,51,5394,11575,2590,0,0,68327
36,1624181093.361771584,1624181093.461661100,1,0,0,1,-0.009244022,-0.024608723,-0.004177931,0.000015886,-0.000038161,0.000068663,0.999999997,2354,1996,0.847918437,0.013312871,0.002267688,0.002013672,0.117434874,115.106071944,0.000000000,0.122011166,0.049298070,0.042653850,0.002685375,112.267693093,0,143,142,1,0.060747664,61,0,0,0,0,0,2150,61,5427,11718,2651,0,0,70477
37,1624181093.461769104,1624181093.561662912,1,0,0,1,-0.010201260,-0.028180453,-0.004114798,0.000013641,-0.000036025,0.000257038,0.999999966,2361,1995,0.844980940,0.012173885,0.002372012,0.002044233,0.115196062,119.149300795,0.000000000,0.121317722,0.052962654,0.043056341,0.002680740,112.702161084,0,177,175,2,0.074968234,54,0,0,0,0,0,2129,55,5456,11895,2705,0,0,72606
38,1624181093.561766624,1624181093.661618948,1,0,0,1,-0.008435384,-0.025586387,-0.004101311,0.000025149,0.000001847,0.000001034,1.000000000,2346,1957,0.834185848,0.013451620,0.002664305,0.002234267,0.115183808,115.835935970,0.000000000,0.120632564,0.050380343,0.044331085,0.002982813,113.034213109,0,208,202,6,0.088661552,58,0,0,0,0,0,2080,58,5508,12103,2763,0,0,74686
39,1624181093.661764145,1624181093.761579990,1,0,0,1,-0.005926397,-0.022636892,-0.004584299,-0.000008906,-0.000034148,0.000025876,0.999999999,2382,1991,0.835852225,0.012612443,0.002451956,0.002159272,0.110604788,121.416335892,0.000000000,0.120025500,0.044479270,0.047270190,0.002886126,113.477371633,0,200,197,3,0.083963056,48,0,0,0,0,0,2133,49,5559,12303,2811,0,0,76819
40,1624181093.761761904,1624181093.861642361,1,0,0,1,-0.005346398,-0.020392814,-0.004958615,0.000032087,0.000012940,0.000093124,0.999999995,2345,1975,0.842217484,0.012953763,0.002561038,0.002083770,0.113681010,117.867401620,0.000000000,0.119280966,0.043394094,0.044234065,0.002854546,113.854862018,0,121,118,3,0.051599147,46,0,0,0,0,0,2177,47,5593,12424,2857,0,0,78996
41,1624181093.861759424,1624181093.961691856,1,0,0,1,-0.008918168,-0.021261455,-0.005443134,-0.000013069,-0.000044325,0.000245575,0.999999969,2343,1963,0.837814767,0.012816893,0.002298383,0.001917352,0.112006365,117.978194294,0.000000000,0.118686311,0.043731657,0.044967636,0.003068371,114.167697369,0,144,144,0,0.061459667,51,0,0,0,0,0,2148,51,5634,12568,2908,0,0,81144
42,1624181093.961756945,1624181094.061714172,1,0,0,1,-0.009150946,-0.021234430,-0.004997810,-0.000015401,-0.000057121,0.000098050,0.999999993,2375,1999,0.841684211,0.012160374,0.002179323,0.001830744,0.110179111,117.005356517,0.000000000,0.118053938,0.042916572,0.044475305,0.003003598,114.527740419,0,122,114,8,0.051368421,35,0,0,0,0,0,2218,35,5679,12690,2943,0,0,83362
43,1624181094.061754465,1624181094.161719561,1,0,0,1,-0.009161029,-0.020645824,-0.004692474,0.000000384,-0.000030585,0.000066023,0.999999997,2332,1976,0.847341338,0.012629071,0.002212876,0.001888811,0.119976208,112.128624001,0.000000000,0.117934439,0.041170392,0.043218691,0.002980554,114.569205750,0,124,120,4,0.053173242,42,0,0,0,0,0,2166,42,5720,12814,2985,0,0,85528
44,1624181094.161751986,1624181094.261744261,1,0,0,1,-0.010895478,-0.023295807,-0.004485384,0.000009767,-0.000000739,0.000237090,0.999999972,2360,2004,0.849152542,0.012869753,0.002563843,0.002113009,0.109969471,119.296722737,0.000000000,0.117183981,0.038180570,0.042526308,0.003173503,114.971505554,0,127,127,0,0.053813559,49,0,0,0,0,0,2183,50,5760,12941,3034,0,0,87711
45,1624181094.261749744,1624181094.361753464,1,0,0,1,-0.011568488,-0.024129051,-0.004689645,0.000015938,-0.000058297,0.000092251,0.999999994,2351,2011,0.855380689,0.012690950,0.002373044,0.002060656,0.113497796,115.859248225,0.000000000,0.116775335,0.036066798,0.042134456,0.003347517,115.110914270,0,119,117,2,0.050616759,46,0,0,0,0,0,2186,46,5790,13060,3080,0,0,89897
46,1624181094.361747265,1624181094.461806059,1,0,0,1,-0.009495269,-0.024526686,-0.004633010,0.000015081,-0.000028530,0.000168576,0.999999985,2361,2015,0.853451927,0.012474460,0.002258307,0.001990494,0.115486729,114.409885194,0.000000000,0.116192513,0.033950416,0.043511522,0.003463232,115.448002569,0,112,110,2,0.047437526,41,0,0,0,0,0,2208,41,5835,13172,3121,0,0,92105
47,1624181094.461744785,1624181094.561728001,1,0,0,1,-0.008218708,-0.025076868,-0.004606254,-0.000001624,-0.000008511,0.000247113,0.999999969,2363,1999,0.845958527,0.012745197,0.002649752,0.002198211,0.112766108,111.931071608,0.000000000,0.115607340,0.032133844,0.043276044,0.003604323,115.515880213,0,126,124,2,0.053322048,49,0,0,0,0,0,2188,49,5874,13298,3170,0,0,94293
48,1624181094.661739826,1624181094.761737108,1,0,0,1,-0.010577938,-0.024848306,-0.004697132,-0.000009570,-0.000022043,0.000317446,0.999999949,2342,2004,0.855678907,0.012689956,0.002462408,0.002088161,0.116290301,116.764944451,0.000000000,0.115175049,0.030002915,0.042630274,0.003718608,115.938811784,0,185,184,1,0.078992314,47,0,0,0,0,0,2110,47,5920,13483,3217,0,0,96403
49,1624181094.761737585,1624181094.861746788,1,0,0,1,-0.010507109,-0.024839520,-0.004904592,-0.000001907,-0.000029653,0.000128937,0.999999991,2346,1998,0.851662404,0.012222546,0.002136081,0.001866732,0.115614289,115.264268066,0.000000000,0.114887189,0.031191025,0.042086421,0.004067690,116.114735535,0,103,99,4,0.043904518,51,0,0,0,0,0,2192,51,5955,13586,3268,0,0,98595
50,1624181094.861735106,1624181094.961675882,1,0,0,1,-0.008749269,-0.022437486,-0.004972941,-0.000001251,-0.000043188,0.000118634,0.999999992,2328,2003,0.860395189,0.012711912,0.002206515,0.001912884,0.113210470,115.461061197,0.000000000,0.114372719,0.031057404,0.043424528,0.004028201,116.327487721,0,111,105,6,0.047680412,40,0,0,0,0,0,2176,41,5988,13697,3308,0,0,100771
51,1624181094.961732626,1624181095.061641693,1,0,0,1,-0.009530509,-0.022502990,-0.004482235,0.000015946,-0.000039237,0.000197706,0.999999980,2344,2003,0.854522184,0.012282170,0.002090224,0.001833404,0.117540763,113.696573516,0.000000000,0.114564238,0.028635983,0.040248170,0.003985055,116.093298719,0,96,91,5,0.040955631,45,0,0,0,0,0,2202,46,6026,13793,3353,0,0,102973
52,1624181095.061730146,1624181095.161641359,1,0,0,1,-0.008950502,-0.025271945,-0.004268444,-0.000003457,-0.000023927,0.000196370,0.999999980,2329,1993,0.855732074,0.012734539,0.002073337,0.001802357,0.121079375,111.284353572,0.000000000,0.114709550,0.028456014,0.042689717,0.003747911,115.875560576,0,102,102,0,0.043795620,54,0,0,0,0,0,2173,54,6056,13895,3407,0,0,105146
53,1624181095.161727667,1624181095.261631966,1,0,0,1,-0.010527349,-0.027107431,-0.004469582,-0.000007444,-0.000040189,0.000261975,0.999999965,2327,1993,0.856467555,0.012399946,0.002202235,0.001939048,0.113987991,116.239371569,0.000000000,0.114685274,0.027043408,0.042009432,0.003814264,115.869186079,0,99,99,0,0.042544048,54,0,0,0,0,0,2173,55,6081,13994,3461,0,0,107319
54,1624181095.261725426,1624181095.361643314,1,0,0,1,-0.012028490,-0.027203073,-0.004206017,0.000012739,-0.000044427,0.000216418,0.999999976,2327,2005,0.861624409,0.012583214,0.001967856,0.001745492,0.110352073,116.586494461,0.000000000,0.114539033,0.027041331,0.041209974,0.003855657,115.876801421,0,111,109,2,0.047700902,53,0,0,0,0,0,2163,53,6115,14105,3514,0,0,109482
55,1624181095.361722946,1624181095.461591482,1,0,0,1,-0.011501390,-0.029035996,-0.004195266,0.000021725,-0.000027012,0.000204467,0.999999978,2331,2006,0.860574861,0.012156403,0.002234443,0.001930090,0.110820524,117.125332835,0.000000000,0.114243906,0.027397290,0.040920224,0.003623813,116.020327423,0,121,119,2,0.051909052,53,0,0,0,0,0,2156,54,6154,14226,3567,0,0,111638
56,1624181095.461720467,1624181095.561677456,1,0,0,1,-0.009967530,-0.025185776,-0.003781430,0.000013799,-0.000025270,0.000103032,0.999999994,2328,2001,0.859536082,0.011767220,0.002086363,0.001789897,0.112309164,113.148873332,0.000000000,0.113987620,0.028525653,0.041387021,0.003449933,115.922467493,0,105,104,1,0.045103093,40,0,0,0,0,0,2183,40,6182,14331,3607,0,0,113821
