time_s,gt_x,gt_y,gt_z,est_prism_x,est_prism_y,est_prism_z,err_x,err_y,err_z,err_norm
3.346340560913085938e+01,1.031094888424612799e-05,1.814150029087318325e-04,1.115421943367601604e-03,-3.942708998476491367e+00,-3.466144712475559775e+00,1.801272356470418057e+00,3.942719309425375407e+00,3.466326127478468688e+00,-1.800156934527050501e+00,5.549866427571155114e+00
3.356344604492187500e+01,6.850139132056701501e-05,3.104702967548444667e-04,1.597926078492524927e-03,-3.942063120699401679e+00,-3.473465842696626726e+00,1.802840558140731630e+00,3.942131622090722320e+00,3.473776312993381410e+00,-1.801242632062239002e+00,5.554457544905715416e+00
3.366349935531616211e+01,1.006582438802060124e-04,3.725405127474679459e-04,1.586651455564163119e-03,-3.943676732876600699e+00,-3.475615366392990069e+00,1.803538632303516964e+00,3.943777391120480758e+00,3.475987906905737557e+00,-1.801951980847952717e+00,5.557238791067903527e+00
3.376350927352905273e+01,-3.115599851678121728e-07,1.592126094249291337e-04,1.240772695722252824e-03,-3.947352910477959664e+00,-3.469937175149054198e+00,1.803395877806033054e+00,3.947352598917974298e+00,3.470096387758478951e+00,-1.802155105110310851e+00,5.556160950098015583e+00
3.386355113983154297e+01,9.777484972299262773e-05,2.383275583711066861e-04,1.398114168053242110e-03,-3.945818468437335191e+00,-3.470994405006156303e+00,1.802967563385426963e+00,3.945916243287058034e+00,3.471232732564527357e+00,-1.801569449217373720e+00,5.555660551457174634e+00
3.396354269981384277e+01,4.547180265704231679e-04,2.343946261347223503e-04,1.637738244286016456e-03,-3.943342735373764008e+00,-3.471953112725874036e+00,1.803075090076402764e+00,3.943797453400334607e+00,3.472187507352008762e+00,-1.801437351832116729e+00,5.554709800901774130e+00
3.406350135803222656e+01,4.967325782310681433e-05,2.938019545473037229e-04,1.578454570112907806e-03,-3.943664199175445084e+00,-3.473989260579720906e+00,1.803659359852955335e+00,3.943713872433268097e+00,3.474283062534268218e+00,-1.802080905282842371e+00,5.556169318462147899e+00
3.416345453262329102e+01,2.466208887177587477e-04,-1.226377939224948424e-04,1.075139313731451104e-04,-3.942633532092434390e+00,-3.475938764307183515e+00,1.803407387300438369e+00,3.942880152981152353e+00,3.475816126513261217e+00,-1.803299873369065276e+00,5.556931894435562569e+00
3.426336169242858887e+01,2.242241495517564224e-04,-5.856086042954589733e-06,2.146209126259338105e-04,-3.943931070018843688e+00,-3.477007055227432808e+00,1.803613625716206759e+00,3.944155294168395276e+00,3.477001199141390053e+00,-1.803399004803580841e+00,5.558610104502185401e+00
3.436338186264038086e+01,-6.005108571837345104e-05,-1.154715099770591913e-04,-4.897019993821579136e-04,-3.945624966477276452e+00,-3.483119245580383883e+00,1.803230815804787612e+00,3.945564915391558181e+00,3.483003774070406955e+00,-1.803720517804169754e+00,5.563470634244890078e+00
3.446336650848388672e+01,-2.092412798193672599e-04,-2.618465012718908442e-04,-7.566110435089818146e-04,-3.945328177726612928e+00,-3.484325903449172479e+00,1.802967811495162831e+00,3.945118936446793345e+00,3.484064056947900667e+00,-1.803724422538671712e+00,5.563819512537210521e+00
