time_s,gt_x,gt_y,gt_z,est_prism_x,est_prism_y,est_prism_z,err_x,err_y,err_z,err_norm
3.346340560913085938e+01,1.031094888424612799e-05,1.814150029087318325e-04,1.115421943367601604e-03,-2.943103015108192277e+00,-2.706980186246619624e+00,5.949361636082800553e-01,2.943113326057076318e+00,2.707161601249528537e+00,-5.938207416649124992e-01,4.042680182567763403e+00
3.356344604492187500e+01,6.850139132056701501e-05,3.104702967548444667e-04,1.597926078492524927e-03,-2.942501939092190266e+00,-2.714306070449542307e+00,5.964267199607375947e-01,2.942570440483510907e+00,2.714616540746296991e+00,-5.948287938822450771e-01,4.047429437869438651e+00
3.366349935531616211e+01,1.006582438802060124e-04,3.725405127474679459e-04,1.586651455564163119e-03,-2.944117245145560169e+00,-2.716422957889077949e+00,5.970918128559510318e-01,2.944217903389440227e+00,2.716795498401825437e+00,-5.955051614003868954e-01,4.050188049958894254e+00
3.376350927352905273e+01,-3.115599851678121728e-07,1.592126094249291337e-04,1.240772695722252824e-03,-2.947271348964021875e+00,-2.711462684658385136e+00,5.971085339317908636e-01,2.947271037404036509e+00,2.711621897267809889e+00,-5.958677612360686604e-01,4.048994723452159050e+00
3.386355113983154297e+01,9.777484972299262773e-05,2.383275583711066861e-04,1.398114168053242110e-03,-2.945496371169677108e+00,-2.711501405669841436e+00,5.967203522511423941e-01,2.945594146019399950e+00,2.711739733228212490e+00,-5.953222380830891503e-01,4.047772945829426483e+00
3.396354269981384277e+01,4.547180265704231679e-04,2.343946261347223503e-04,1.637738244286016456e-03,-2.944398734489195757e+00,-2.713023088660208249e+00,5.963205597726044527e-01,2.944853452515766357e+00,2.713257483286342975e+00,-5.946828215283184171e-01,4.048157072746097818e+00
3.406350135803222656e+01,4.967325782310681433e-05,2.938019545473037229e-04,1.578454570112907806e-03,-2.944506465255672278e+00,-2.714401188248673158e+00,5.967427633267641252e-01,2.944556138513495291e+00,2.714694990203220470e+00,-5.951643087566512724e-01,4.048975215669979200e+00
3.416345453262329102e+01,2.466208887177587477e-04,-1.226377939224948424e-04,1.075139313731451104e-04,-2.943836332877356465e+00,-2.716121550679501340e+00,5.962780956556672507e-01,2.944082953766074429e+00,2.715998912885579042e+00,-5.961705817242941574e-01,4.049653552585097849e+00
3.426336169242858887e+01,2.242241495517564224e-04,-5.856086042954589733e-06,2.146209126259338105e-04,-2.946574129840418887e+00,-2.718536160380977673e+00,5.963144591898341673e-01,2.946798353989970476e+00,2.718530304294934918e+00,-5.960998382772082493e-01,4.053315010166619992e+00
3.436338186264038086e+01,-6.005108571837345104e-05,-1.154715099770591913e-04,-4.897019993821579136e-04,-2.948296271498392684e+00,-2.724899753197876251e+00,5.961007506138572554e-01,2.948236220412674413e+00,2.724784281687899323e+00,-5.965904526132393970e-01,4.058628630613537958e+00
3.446336650848388672e+01,-2.092412798193672599e-04,-2.618465012718908442e-04,-7.566110435089818146e-04,-2.947040870451184791e+00,-2.725699083225208152e+00,5.963125934492559121e-01,2.946831629171365208e+00,2.725437236723936341e+00,-5.970692044927649045e-01,4.058117348840443839e+00
3.456337046623229980e+01,-4.654118194513215162e-05,-5.977521810361148834e-05,-4.926162827111043923e-04,-2.945361015386384729e+00,-2.727420221637244513e+00,5.971020481764618415e-01,2.945314474204439481e+00,2.727360446419140771e+00,-5.975946644591729751e-01,4.058385361155327331e+00
3.466341567039489746e+01,-6.393975082892319024e-05,-2.469796575180094214e-04,-5.953559057561067219e-04,-2.945137304714316784e+00,-2.727035933435037585e+00,5.979881134026386880e-01,2.945073364963487705e+00,2.726788953777519620e+00,-5.985834693083947888e-01,4.057972066585689319e+00
