frame,stamp,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,cloud_points,cloud_stamp,map_points,map_stamp
1,1624180454.595117807,0.010916862,0.000433915,0.000045347,0.000045776,0.000015791,-0.000198796,0.999999979,0,0.000000000,0,0.000000000
2,1624180454.695126772,0.019134537,-0.003282921,0.000268059,0.000088799,0.000003200,-0.000238456,0.999999968,7464,1624180454.595117807,0,0.000000000
3,1624180454.795098305,0.021183440,-0.001324298,-0.000087311,0.000053310,0.000024743,-0.000243233,0.999999969,7484,1624180454.695126772,0,0.000000000
4,1624180454.895020008,0.021531645,-0.002038997,-0.000642372,0.000066800,0.000021316,-0.000154751,0.999999986,7491,1624180454.795098305,0,0.000000000
5,1624180454.995014429,0.022734659,-0.002286204,-0.000761447,0.000092318,0.000016063,-0.000172169,0.999999981,7473,1624180454.895020008,0,0.000000000
6,1624180455.094831705,0.021693391,-0.002864281,-0.000710687,0.000085573,0.000015118,-0.000194154,0.999999977,7496,1624180454.995014429,7496,1624180455.094831705
7,1624180455.194862604,0.020039024,-0.001917706,-0.000750094,0.000076551,0.000021100,-0.000197870,0.999999977,7479,1624180455.094831705,7496,1624180455.094831705
8,1624180455.294948578,0.025075232,-0.000560943,-0.000907372,0.000057299,0.000026214,-0.000118316,0.999999991,7498,1624180455.194862604,7496,1624180455.094831705
9,1624180455.395187855,0.023439770,0.000752360,-0.000813224,0.000044663,0.000017729,-0.000099648,0.999999994,7467,1624180455.294948578,7496,1624180455.094831705
10,1624180455.495076180,0.026913046,-0.000791534,-0.000416157,0.000082628,0.000022344,-0.000165409,0.999999983,7464,1624180455.395187855,7496,1624180455.094831705
11,1624180455.595210791,0.029733992,-0.003157438,-0.000325682,0.000065421,0.000027316,-0.000247159,0.999999967,7470,1624180455.495076180,7496,1624180455.094831705
12,1624180455.695019960,0.033086939,-0.003741141,-0.000311868,0.000072317,0.000016871,-0.000276900,0.999999959,7473,1624180455.595210791,7496,1624180455.094831705
13,1624180455.794948816,0.031074921,-0.003217778,-0.000090227,0.000065582,0.000022706,-0.000190940,0.999999979,7460,1624180455.695019960,7496,1624180455.094831705
14,1624180455.895063162,0.031449777,-0.005335563,-0.000827273,0.000063823,0.000035580,-0.000311139,0.999999949,7494,1624180455.794948816,7496,1624180455.094831705
15,1624180455.994957685,0.031659216,-0.005029575,-0.000842050,0.000106163,0.000025919,-0.000268396,0.999999958,7470,1624180455.895063162,7496,1624180455.094831705
16,1624180456.094709635,0.031856250,-0.002824451,-0.000945612,0.000065683,0.000023655,-0.000224936,0.999999972,7494,1624180455.994957685,7496,1624180455.094831705
17,1624180456.194673061,0.028611254,-0.002600669,-0.000373646,0.000096281,0.000027179,-0.000031368,0.999999995,7477,1624180456.094709635,7496,1624180455.094831705
18,1624180456.294673204,0.030720746,-0.001324451,-0.000371599,0.000085484,0.000025396,-0.000163131,0.999999983,7472,1624180456.194673061,7496,1624180455.094831705
19,1624180456.394796133,0.033433050,-0.002177750,-0.000499737,0.000068850,0.000031917,-0.000178529,0.999999981,7460,1624180456.294673204,7496,1624180455.094831705
20,1624180456.494889259,0.035874758,-0.002092825,-0.000950698,0.000051744,0.000028298,-0.000099451,0.999999993,7479,1624180456.394796133,7496,1624180455.094831705
21,1624180456.595072269,0.041033640,-0.001978260,-0.001210974,0.000057929,0.000027189,-0.000249670,0.999999967,7478,1624180456.494889259,7496,1624180455.094831705
22,1624180456.695070505,0.043438613,-0.002685101,-0.000950758,0.000077549,0.000043490,-0.000299521,0.999999951,7462,1624180456.595072269,7496,1624180455.094831705
