time,current_id,candidate_id,scan_context_distance,icp_fitness,threshold,trans_error,yaw_error,degenerate_pair,accepted,target_points,source_points,reason
1709437795.544463158,40,8,0.143579875,179.896092541,0.300000000,nan,nan,0,0,6410,1074,fitness_reject
1709437797.043089628,45,3,0.130694291,1665.617589477,0.300000000,nan,nan,0,0,5340,1093,fitness_reject
1709437798.944654703,50,15,0.153134281,829.182068008,0.300000000,nan,nan,0,0,7105,1107,fitness_reject
1709437803.144767761,64,16,0.138649169,1165.795714905,0.300000000,nan,nan,0,0,7218,1060,fitness_reject
1709437803.744368315,66,30,0.131250839,116.100558431,0.300000000,nan,nan,0,0,7149,1009,fitness_reject
1709437817.244432688,114,7,0.092375504,42.242239664,0.300000000,nan,nan,0,0,6327,1288,fitness_reject
1709437828.844481468,154,45,0.149534043,10.127803641,0.300000000,nan,nan,0,0,6943,1095,fitness_reject
1709437830.642341375,160,58,0.132560510,15.557119068,0.300000000,nan,nan,0,0,6195,1041,fitness_reject
1709437831.843449831,164,58,0.145542637,9.221543618,0.300000000,nan,nan,0,0,6195,1114,fitness_reject
1709437833.945069790,171,138,0.056032189,0.845619933,0.300000000,nan,nan,0,0,7054,1184,fitness_reject
1709437839.344473124,189,58,0.087229212,28.395706032,0.300000000,nan,nan,0,0,6195,1250,fitness_reject
1709437844.944668055,208,171,0.179945674,7.705631937,0.300000000,nan,nan,0,0,7498,1178,fitness_reject
1709437889.243684053,358,5,0.161828032,309.734607003,0.300000000,nan,nan,0,0,5853,1149,fitness_reject
1709437907.844754696,422,171,0.039415486,nan,nan,nan,nan,0,0,7498,1422,icp_not_converged
1709437914.941743135,444,160,0.091134919,nan,nan,nan,nan,0,0,6941,1428,icp_not_converged
1709437920.244299889,463,164,0.170077881,134.437849514,0.300000000,nan,nan,0,0,7212,1105,fitness_reject
1709437922.744889021,470,186,0.168314632,87.021516902,0.300000000,nan,nan,0,0,7712,1037,fitness_reject
1709437923.444511175,472,186,0.169962778,63.977252288,0.300000000,nan,nan,0,0,7712,1165,fitness_reject
1709437930.641835451,496,171,0.122787679,6.041852058,0.300000000,nan,nan,0,0,7498,1057,fitness_reject
1709437937.842121840,524,171,0.152481340,15.081499729,0.300000000,nan,nan,0,0,7498,1007,fitness_reject
1709437953.241693258,578,186,0.134649706,nan,nan,nan,nan,0,0,7712,1123,icp_not_converged
1709437964.644909620,614,363,0.162174458,0.315009719,0.300000000,nan,nan,0,0,6956,1281,fitness_reject
1709437966.442908049,620,8,0.161364044,325.783553993,0.300000000,nan,nan,0,0,6410,1092,fitness_reject
1709437987.644124269,689,171,0.149925660,664.328342254,0.300000000,nan,nan,0,0,7498,1227,fitness_reject
1709437993.241578817,694,444,0.148814325,11.731087727,0.300000000,nan,nan,0,0,7274,1247,fitness_reject
1709438000.243740559,703,183,0.134446877,375.891028927,0.300000000,nan,nan,0,0,7786,1270,fitness_reject
1709438025.744800806,712,473,0.133213798,861.424075942,0.300000000,nan,nan,0,0,6722,1386,fitness_reject
