frame,stamp,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,cloud_points,cloud_stamp,map_points,map_stamp
1,1709437775.344993830,0.005696579,-0.296595287,0.014923264,-0.002531666,0.000061802,0.000724363,0.999996531,0,0.000000000,0,0.000000000
2,1709437775.444288969,-0.066905227,-0.170843863,0.022404918,-0.001724257,0.000720032,0.000448793,0.999998154,2306,1709437775.344993830,0,0.000000000
3,1709437775.544681072,-0.131197280,0.114802034,0.012533529,-0.001072275,0.000392695,-0.000780356,0.999999044,2185,1709437775.444288969,0,0.000000000
4,1709437775.644429922,-0.086887414,0.097883410,0.009707992,-0.001007993,0.000314163,-0.000350728,0.999999381,2241,1709437775.544681072,0,0.000000000
5,1709437775.743144751,-0.072634172,0.114181377,0.007949194,-0.000837469,0.000378637,-0.000755724,0.999999292,2313,1709437775.644429922,0,0.000000000
6,1709437775.841892719,-0.105320231,0.147654395,0.002874873,-0.001509557,0.000445961,-0.000688471,0.999998524,2200,1709437775.743144751,0,0.000000000
7,1709437775.940727234,-0.093364312,0.093214190,0.008403358,-0.000746930,0.000694965,-0.000576753,0.999999313,2183,1709437775.841892719,0,0.000000000
8,1709437776.044844151,-0.086708309,0.093069683,0.008414542,-0.000671252,0.000469029,-0.000673911,0.999999438,2228,1709437775.940727234,2228,1709437776.044844151
9,1709437776.143462658,-0.090449512,0.059229193,0.003192665,-0.000777151,0.000286806,-0.000489771,0.999999537,2297,1709437776.044844151,2228,1709437776.044844151
10,1709437776.242104053,-0.089417845,0.047192849,0.006465835,-0.001081964,0.000470971,-0.000379781,0.999999232,2261,1709437776.143462658,2228,1709437776.044844151
11,1709437776.340734482,-0.080826908,0.045432639,0.009377624,-0.000991241,0.000486377,-0.000510979,0.999999260,2263,1709437776.242104053,2228,1709437776.044844151
12,1709437776.444822311,-0.089354606,0.041888380,0.009807868,-0.000827874,0.000525707,-0.000761207,0.999999229,2250,1709437776.340734482,2228,1709437776.044844151
13,1709437776.544644356,-0.087891274,0.010662515,0.010866177,-0.000927403,0.000442374,-0.000333546,0.999999416,2341,1709437776.444822311,2228,1709437776.044844151
14,1709437776.644505978,-0.078185498,0.002366116,0.011449718,-0.000954152,0.000452352,-0.000413892,0.999999357,2260,1709437776.544644356,2228,1709437776.044844151
15,1709437776.744743347,-0.063263028,-0.023900941,0.011154236,-0.001113004,0.000387378,-0.000265215,0.999999270,2227,1709437776.644505978,2228,1709437776.044844151
16,1709437776.844576597,-0.045095126,-0.041865168,0.011422921,-0.001186645,0.000357415,-0.000057571,0.999999230,2282,1709437776.744743347,2228,1709437776.044844151
17,1709437776.944238424,-0.031983381,-0.084591255,0.013255620,-0.001222225,0.000395767,0.000015368,0.999999175,2303,1709437776.844576597,2228,1709437776.044844151
18,1709437777.042948961,-0.041047532,-0.068480200,0.011440292,-0.001497289,0.000399370,0.000045532,0.999998798,2223,1709437776.944238424,4451,1709437777.042948961
19,1709437777.141839981,-0.063531564,-0.027146493,0.009775410,-0.001509392,0.000428365,-0.000507857,0.999998640,2207,1709437777.042948961,4451,1709437777.042948961
20,1709437777.245130062,-0.079564457,-0.025051127,0.009232397,-0.001356772,0.000414247,-0.000148941,0.999998983,2250,1709437777.141839981,4451,1709437777.042948961
21,1709437777.344500542,-0.093862325,-0.026421626,0.012157155,-0.001144310,0.000616456,-0.000341265,0.999999097,2228,1709437777.245130062,4451,1709437777.042948961
22,1709437777.443145037,-0.095690237,-0.007309990,0.014122792,-0.001222639,0.000586184,-0.000492848,0.999998959,2267,1709437777.344500542,4451,1709437777.042948961
23,1709437777.541781425,-0.082910706,-0.004620891,0.011528196,-0.001126043,0.000481492,-0.000264451,0.999999215,2247,1709437777.443145037,4451,1709437777.042948961
24,1709437777.640444756,-0.065856389,-0.026116795,0.009533963,-0.001228432,0.000512682,-0.000252667,0.999999082,2239,1709437777.541781425,4451,1709437777.042948961
25,1709437777.745122194,-0.048107092,-0.043962755,0.009940218,-0.001591215,0.000458927,-0.000312168,0.999998580,2250,1709437777.640444756,4451,1709437777.042948961
26,1709437777.843615532,-0.051029014,-0.052070627,0.011752466,-0.001342286,0.000568952,-0.000230950,0.999998911,2296,1709437777.745122194,4451,1709437777.042948961
27,1709437777.944792271,-0.052038141,-0.047589259,0.014061115,-0.001318931,0.000592765,-0.000476510,0.999998841,2209,1709437777.843615532,4451,1709437777.042948961
28,1709437778.044642925,-0.059961005,-0.034880018,0.014909208,-0.001267638,0.000639224,-0.000394621,0.999998914,2226,1709437777.944792271,6677,1709437778.044642925
29,1709437778.144467354,-0.061596871,-0.021792316,0.012608968,-0.001343838,0.000609799,-0.000404432,0.999998829,2263,1709437778.044642925,6677,1709437778.044642925
30,1709437778.244011641,-0.057680053,-0.013666451,0.011060221,-0.001441861,0.000570422,-0.000476002,0.999998685,2273,1709437778.144467354,6677,1709437778.044642925
31,1709437778.342948437,-0.053299045,-0.005952445,0.010594929,-0.000931598,0.000549329,-0.000460623,0.999999309,2235,1709437778.244011641,6677,1709437778.044642925
32,1709437778.441757441,-0.063588860,-0.003855028,0.013114570,-0.001175821,0.000687543,-0.000427498,0.999998981,2224,1709437778.342948437,6677,1709437778.044642925
33,1709437778.540703773,-0.077523278,-0.000480740,0.015463400,-0.001289190,0.000776738,-0.000475672,0.999998754,2254,1709437778.441757441,6677,1709437778.044642925
34,1709437778.644180298,-0.074507596,0.012202585,0.012638258,-0.001347351,0.000624162,-0.000562197,0.999998739,2243,1709437778.540703773,6677,1709437778.044642925
