frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,localizability_reference_ready,localizability_f0_reference,localizability_lambda0_reference,localizability_f0_ratio,localizability_lambda0_ratio,directional_degenerate,sparse_degenerate,match_quality_degenerate,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_localizability_f0_ratio_mean,window_localizability_lambda0_ratio_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
1,1709437146.315300703,1709437146.411764622,42,42,0.014911391,0.021227125,0,0,0,0,0,-0.291339090,0.030117572,0.001882225,0.000596300,0.000365102,-0.001068950,0.999999184,777,561,0.722007722,0.020738594,0.005750748,0.003979362,0.004792531,368.389922826,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000007269,0.000441084,0.001026179,-0.131988945,-0.990760300,0.031192098,0.000000000,0.000000000,0.000002862,0.088942855,-0.022481822,-0.995782976,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,562,491,71,0.723294723,0,0,0,0,0,215,0,1189,562,0,0,215
2,1709437146.415157080,1709437146.510384798,44,43,0.011935527,0.016958236,0,0,0,0,0,-0.105866570,0.047294671,-0.000626397,0.000724008,0.000092531,-0.001488687,0.999998626,774,630,0.813953488,0.013850231,0.004709020,0.003464148,0.009785536,230.165836012,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000005415,0.000127745,0.000270037,0.679120570,-0.734006980,0.005385635,0.000000184,0.000000983,0.000001089,-0.833923313,-0.383016014,-0.397329385,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,489,462,27,0.631782946,0,0,0,0,0,285,0,1460,1051,0,0,500
3,1709437146.515002012,1709437146.614834309,45,44,0.011633100,0.016320490,0,0,0,0,0,-0.079979419,0.042949575,-0.001604243,0.000959044,0.000135004,-0.000976679,0.999999054,799,642,0.803504380,0.019545118,0.007715557,0.004967509,0.017483990,211.951962759,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004399,0.000078318,0.000182861,0.756962418,-0.653380055,0.010119357,0.000000016,0.000000081,0.000000120,0.483219553,-0.017214380,-0.875329954,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,465,429,36,0.581977472,0,0,0,0,0,334,0,1722,1516,0,0,834
4,1709437146.614846468,1709437146.714291573,46,45,0.012670980,0.018833906,0,0,0,0,0,-0.111142042,0.028215703,-0.000666906,0.000330958,0.000198545,-0.001107094,0.999999313,798,662,0.829573935,0.011526848,0.003656159,0.002701877,0.014149346,231.518149992,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003801,0.000055273,0.000158703,0.092193297,-0.995158157,0.034068136,0.000000014,0.000000032,0.000000098,0.986209828,-0.028727955,-0.162987361,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,402,384,18,0.503759398,0,0,0,0,0,396,0,1945,1918,0,0,1230
5,1709437146.714677334,1709437146.812725306,47,46,0.011611647,0.018838130,0,0,0,0,0,-0.100117325,-0.011914568,0.002363726,0.000068782,0.000136756,-0.000433463,0.999999894,783,640,0.817369093,0.014939831,0.004090585,0.002963470,0.016354029,214.892098119,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003043,0.000057508,0.000127093,-0.099944860,0.994632071,-0.026796802,0.000000009,0.000000072,0.000000099,-0.425735127,0.014928080,-0.904724684,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,350,334,16,0.446998723,0,0,0,0,0,433,0,2129,2268,0,0,1663
6,1709437146.815307617,1709437146.915044308,48,47,0.012623174,0.019014034,0,0,0,0,0,-0.097485976,-0.029569398,0.000182782,0.000451712,0.000023100,-0.000877569,0.999999513,808,668,0.826732673,0.014909750,0.003855473,0.002861599,0.027161163,170.071535976,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002882,0.000033269,0.000079049,-0.053879931,0.998005442,-0.032895150,0.000000009,0.000000036,0.000000071,0.999933658,0.010219076,-0.005315057,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,344,321,23,0.425742574,0,0,0,0,0,464,0,2311,2612,0,0,2127
7,1709437146.915143490,1709437147.014962435,49,48,0.012011473,0.023980281,0,0,0,0,0,-0.106209830,-0.003924509,0.000410756,0.000267379,0.000043418,-0.000809197,0.999999636,785,656,0.835668790,0.013865862,0.003870044,0.002659845,0.021312840,218.714384884,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002508,0.000040120,0.000070536,0.178996689,-0.983241584,0.034585730,0.000000007,0.000000033,0.000000059,0.998195203,0.044213726,0.040638447,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,309,295,14,0.393630573,0,0,0,0,0,476,0,2467,2921,0,0,2603
8,1709437147.014972925,1709437147.114813566,50,49,0.013467115,0.017909348,0,0,0,0,0,-0.130540902,0.023268844,-0.000178721,0.000571878,0.000174873,-0.001127381,0.999999186,799,677,0.847309136,0.016510588,0.003949406,0.002909640,0.029082400,194.175420920,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002320,0.000029397,0.000058421,-0.054470477,0.997722313,-0.039788853,0.000000007,0.000000019,0.000000069,0.995742027,-0.019338510,-0.090132331,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,302,290,12,0.377972466,0,0,0,0,0,497,0,2629,3223,0,0,3100
9,1709437147.114825726,1709437147.214107990,51,50,0.012327267,0.020376236,0,0,0,0,0,-0.121466422,-0.005802832,-0.002752751,0.000473333,-0.000069204,0.000503648,0.999999759,781,677,0.866837388,0.013654709,0.004340475,0.003113264,0.015061001,200.328604949,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002842,0.000036321,0.000059719,-0.089622023,0.995409450,-0.033584515,0.000000009,0.000000055,0.000000075,0.505997412,0.046268707,0.861293112,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,260,249,11,0.332906530,0,0,0,0,0,521,0,2751,3483,0,0,3621
10,1709437147.214668512,1709437147.313088417,52,51,0.012954485,0.020614427,0,0,0,0,0,-0.116979779,0.015642836,0.000016629,0.000673437,0.000118551,-0.000655910,0.999999551,753,638,0.847277556,0.014065537,0.004115632,0.002933275,0.023534095,195.217557108,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002686,0.000035064,0.000055809,0.323280780,-0.945825763,0.030052674,0.000000007,0.000000020,0.000000050,0.992579724,0.072141832,0.097882823,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,246,234,12,0.326693227,0,0,0,0,0,507,0,2861,3729,0,0,4128
