run,relative_s,prefix_aligned_error_m
control/run01,0.0,0.1316421132145942
control/run01,0.10003781318664551,0.13166315642219503
control/run01,0.2000255584716797,0.1274887147627289
control/run01,0.30003833770751953,0.1275035290346738
control/run01,0.49993300437927246,0.12602809745218807
control/run01,0.5999197959899902,0.12389565767379922
control/run01,0.6999094486236572,0.12687769188802897
control/run01,0.8000118732452393,0.12639199743332138
control/run01,0.9000329971313477,0.1283682909825813
control/run01,1.0000436305999756,0.12893348292615786
control/run01,1.0999951362609863,0.127571752297143
control/run01,1.2000112533569336,0.12624393505768755
control/run01,1.2999989986419678,0.1254690234140535
control/run01,1.4000015258789062,0.12325450051613136
control/run01,1.599897861480713,0.12444688882774678
control/run01,1.6999378204345703,0.12447445459650326
control/run01,1.8000142574310303,0.12423878814440562
control/run01,1.900057077407837,0.12260654863412666
control/run01,2.0000407695770264,0.12283307298846456
control/run01,2.0999972820281982,0.12400648506559184
control/run01,2.1999950408935547,0.12286100419981058
control/run01,2.299915313720703,0.12260389316104295
control/run01,2.399839401245117,0.12350152858141111
control/run01,2.499856948852539,0.1258296575407433
control/run01,2.6998448371887207,0.12205879961860079
control/run01,2.7999424934387207,0.12267768698346748
control/run01,2.89993953704834,0.12463139801079923
control/run01,2.999951124191284,0.1254590773155145
control/run01,3.1000516414642334,0.12741612928234267
control/run01,3.200080394744873,0.12832971061996348
control/run01,3.3000428676605225,0.12467111157340632
control/run01,3.499990701675415,0.12373977388938114
control/run01,3.599785566329956,0.12157649942497482
control/run01,3.6996853351593018,0.12261327630807518
control/run01,3.7996320724487305,0.12381928880957412
control/run01,3.8996787071228027,0.1231631756101802
control/run01,3.9998183250427246,0.12297182204658662
control/run01,4.099931478500366,0.12077500387572289
control/run01,4.200033664703369,0.11900237757313262
control/run01,4.300017833709717,0.11733892376731914
control/run01,4.400054454803467,0.11772922707581254
control/run01,4.500014543533325,0.11531979337535626
control/run01,4.599992275238037,0.11708036716414885
control/run01,4.899821758270264,0.1212999116571368
control/run01,4.999816656112671,0.12147173340346534
control/run01,5.099746465682983,0.11856219589517579
control/run01,5.1997339725494385,0.1182547845947033
control/run01,5.499871492385864,0.12321709132821138
control/run01,5.599869012832642,0.12498929214769178
control/run01,5.6999192237854,0.12623546941780903
control/run01,5.7999513149261475,0.12554174945336952
control/run01,5.899998903274536,0.1250821520868406
control/run01,5.999944448471069,0.12081382259892576
control/run01,6.099827766418457,0.12021376076570174
control/run01,6.1998255252838135,0.11824592636020459
control/run01,6.299777507781982,0.11991975018724955
control/run01,6.399817705154419,0.11890107924634132
control/run01,6.599898338317871,0.11498035465188622
control/run01,6.799846887588501,0.117844852977733
control/run01,6.899885177612305,0.11583169584700759
control/run01,6.999824523925781,0.11651974207340952
control/run01,7.099782943725586,0.11441628960262122
control/run01,7.199786901473999,0.11299483364258438
control/run01,7.299767017364502,0.11423703204066067
control/run01,7.399743318557739,0.11649507717521843
control/run01,7.499778985977173,0.11628994348813212
control/run01,7.599812746047974,0.11513492198114637
control/run01,7.79977822303772,0.11454177387513256
control/run01,7.899726152420044,0.11555524264274311
control/run01,7.99977445602417,0.11489897718871611
control/run01,8.099770784378052,0.114536773475738
control/run01,8.199837446212769,0.11380551524168996
control/run01,8.29986047744751,0.11391067690439237
control/run01,8.399899244308472,0.116225715725241
control/run01,8.499850511550903,0.11644420223337444
control/run01,8.59982943534851,0.11689209066996432
control/run01,8.699861764907837,0.11845471053620896
control/run01,8.799787759780884,0.11780710975004417
control/run01,8.999797821044922,0.11709271373021794
control/run01,9.099680423736572,0.11651368318237007
control/run01,9.199711799621582,0.11591442715785799
control/run01,9.299712181091309,0.11431264258691533
control/run01,9.399781942367554,0.11459214799500168
control/run01,9.499718427658081,0.11746802225071017
control/run01,9.599741458892822,0.11693451442882381
control/run01,9.69971251487732,0.11592842080825418
control/run01,9.79977536201477,0.1152287762418143
control/run01,9.9997878074646,0.11620597943196512
control/run01,10.099810600280762,0.11680118666721649
control/run01,10.199848651885986,0.11720500992488551
control/run01,10.299821853637695,0.1187376044921789
control/run01,10.399749755859375,0.11732861827848937
control/run01,10.499652862548828,0.11676315986412057
control/run01,10.599656581878662,0.11641279935847855
control/run01,10.699612855911255,0.1135901203180916
control/run01,10.799635171890259,0.11453206594905331
control/run01,10.899625062942505,0.11303324654227097
control/run01,10.999687910079956,0.1130120098173666
control/run01,11.099737167358398,0.11279954510826694
control/run01,11.199798822402954,0.11071291179946544
control/run01,11.299766302108765,0.10937065129587148
control/run01,11.49968934059143,0.11193352136612045
control/run01,11.699635028839111,0.11475035330709635
control/run01,11.899609088897705,0.11572865392828782
control/run01,11.999675750732422,0.11350382962277322
control/run01,12.09968376159668,0.11385737128456785
control/run01,12.199694156646729,0.11436456850127977
control/run01,12.299667835235596,0.11509563338235708
control/run01,12.499695777893066,0.11398311918740613
control/run01,12.599735021591187,0.11488561213955963
control/run01,12.699862241744995,0.11611549062583941
control/run01,12.799781560897827,0.11541584177421564
control/run01,12.899708271026611,0.11431156834023841
control/run01,12.999672174453735,0.11422613810499398
control/run01,13.099666595458984,0.11258651564542865
control/run01,13.199628829956055,0.1117775409800937
control/run01,13.299580097198486,0.11393112755023249
control/run01,13.399537801742554,0.11586725978236632
control/run01,13.699612855911255,0.11426788341124526
control/run01,13.799642324447632,0.11485769543724143
control/run01,13.899667978286743,0.11527423931138128
control/run01,14.199712038040161,0.113086882796055
control/run01,14.399564743041992,0.1126572376953808
control/run01,14.499502897262573,0.11020996915193167
control/run01,14.699548721313477,0.11171193006812326
control/run01,14.799609184265137,0.1136007459796042
control/run01,15.099671840667725,0.11029502765780794
control/run01,15.199697017669678,0.11216962186670013
control/run01,15.299663305282593,0.11481977212776955
control/run01,15.39970850944519,0.11734360648831267
control/run01,15.499640941619873,0.11737575590587783
control/run01,15.69955039024353,0.1156689091544929
control/run01,15.899513006210327,0.11254794391858461
control/run01,16.099595546722412,0.1108727097865745
control/run01,16.199646472930908,0.10970262600624715
control/run01,16.29957890510559,0.11244773456786128
control/run01,16.399609327316284,0.11321325825761812
control/run01,16.499616861343384,0.11487017301057194
control/run01,16.599544048309326,0.1129047816156269
control/run01,16.69947385787964,0.11140823002608542
control/run01,16.799532413482666,0.11007844416631209
control/run01,16.899499893188477,0.10944374528183634
control/run01,16.999573707580566,0.11066534807103033
control/run01,17.09959578514099,0.11081439510160813
control/run01,17.19970989227295,0.1127130915206563
control/run01,17.299606561660767,0.11616072842691205
control/run01,17.399510622024536,0.11639734655121764
control/run01,17.599517583847046,0.11678448969518096
control/run01,17.699437856674194,0.11582691022065059
control/run01,17.799396991729736,0.11605974650958892
control/run01,17.899458408355713,0.11460953681248907
control/run01,18.099581241607666,0.1109389894589793
control/run01,18.899540901184082,0.11477416633284325
control/run01,18.999525785446167,0.11262091800187417
control/run01,19.09952998161316,0.10995665366324273
control/run01,19.199479579925537,0.10794918841851449
control/run01,19.39943027496338,0.10653099660647454
control/run01,19.499392986297607,0.10924420627756812
control/run01,19.599457502365112,0.10851879949663205
control/run01,19.699479818344116,0.10992998753452604
control/run01,19.79955816268921,0.10805920751173217
control/run01,19.899577379226685,0.10881246694355377
control/run01,19.99956250190735,0.10936653454123571
control/run01,20.099456071853638,0.11145838960277597
control/run01,20.299381017684937,0.11374433523566439
control/run01,20.399447917938232,0.11543783331304283
control/run01,20.59945321083069,0.11403837853915917
control/run01,20.699499368667603,0.11315319633657901
control/run01,20.799598693847656,0.11249944224199541
control/run01,20.99955916404724,0.11265350778641282
control/run01,21.099457502365112,0.11418746987491141
control/run01,21.1994149684906,0.11288295449232731
control/run01,21.299360036849976,0.11341327542857546
control/run01,21.499402284622192,0.11288343451072265
control/run01,21.6993465423584,0.11108626247010284
control/run01,21.799448013305664,0.11154253765240882
control/run01,22.09943675994873,0.11159435594212168
control/run01,22.29933524131775,0.11204278276939515
control/run01,22.49936008453369,0.11713053840911918
control/run01,22.599424362182617,0.1155560048575701
control/run01,22.699398517608643,0.11419888805370959
control/run01,22.79942226409912,0.1149308741082702
control/run01,22.899372577667236,0.11227607225145231
control/run01,22.99944019317627,0.11154563537135184
control/run01,23.399445295333862,0.11034903339428803
control/run01,23.499346017837524,0.10679610539193246
control/run01,23.599258184432983,0.10312348436173639
control/run01,23.699283599853516,0.10250917576388952
control/run01,23.79928159713745,0.10525091591694229
control/run01,23.899316787719727,0.1061018131597236
control/run01,23.999372720718384,0.10629823076907176
control/run01,24.39937472343445,0.1081974881903257
control/run01,24.49938464164734,0.10935260726648453
control/run01,24.599390983581543,0.11282689085996209
control/run01,24.699389934539795,0.11719576793937636
control/run01,24.799301385879517,0.11827426650665444
control/run01,24.89932131767273,0.11597604846858381
