frame,stamp,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,cloud_points,cloud_stamp,map_points,map_stamp
1,1709436655.492895603,-0.099693748,-0.080120657,0.025137963,-0.002120900,0.001281283,0.001201138,0.999996209,0,0.000000000,0,0.000000000
2,1709436655.591519117,-0.074926690,-0.297445339,0.009228711,-0.002213723,0.000506035,0.002917701,0.999993165,2221,1709436655.492895603,0,0.000000000
3,1709436655.690180779,-0.116725669,-0.353463238,0.006427420,-0.003333467,0.000784667,0.002626311,0.999990687,2280,1709436655.591519117,0,0.000000000
4,1709436655.795103073,-0.136997400,-0.363561051,0.009823438,-0.002603451,0.000933069,0.002743743,0.999992412,2203,1709436655.690180779,0,0.000000000
5,1709436655.894954205,-0.111189588,-0.289590379,0.009976553,-0.002605442,0.000793127,0.002303635,0.999993638,2244,1709436655.795103073,0,0.000000000
6,1709436655.994786263,-0.124070402,-0.232412546,0.016271419,-0.002614964,0.000958780,0.002063677,0.999993992,2238,1709436655.894954205,0,0.000000000
7,1709436656.094072342,-0.131838215,-0.267497102,0.021170027,-0.002494385,0.001010311,0.002407281,0.999993481,2228,1709436655.994786263,2228,1709436655.994786263
8,1709436656.194453716,-0.111293681,-0.244536303,0.016583540,-0.002565621,0.000834532,0.002216771,0.999993904,2119,1709436656.094072342,2228,1709436655.994786263
9,1709436656.294553280,-0.107290950,-0.226884394,0.016457255,-0.002633713,0.000870468,0.002295434,0.999993518,2210,1709436656.194453716,2228,1709436655.994786263
10,1709436656.393429518,-0.099317507,-0.196364085,0.011262890,-0.002499677,0.000704210,0.002121638,0.999994377,2233,1709436656.294553280,2228,1709436655.994786263
11,1709436656.492342234,-0.105566485,-0.188400273,0.010484926,-0.002492928,0.000764898,0.001899273,0.999994796,2270,1709436656.393429518,2228,1709436655.994786263
12,1709436656.594625711,-0.090018216,-0.190641413,0.011085079,-0.002285821,0.000678130,0.002013269,0.999995131,2202,1709436656.492342234,2228,1709436655.994786263
13,1709436656.693928003,-0.082726758,-0.180849031,0.012337952,-0.002245294,0.000766448,0.001753806,0.999995648,2247,1709436656.594625711,2228,1709436655.994786263
14,1709436656.792693615,-0.080217612,-0.181998801,0.014294947,-0.002066070,0.000805435,0.001567153,0.999996313,2254,1709436656.693928003,2228,1709436655.994786263
15,1709436656.891209602,-0.087466718,-0.149268727,0.014146663,-0.002117958,0.000725097,0.001626400,0.999996172,2256,1709436656.792693615,2228,1709436655.994786263
16,1709436656.989885807,-0.092057843,-0.157078203,0.013241049,-0.002418471,0.000743529,0.001914155,0.999994967,2201,1709436656.891209602,2228,1709436655.994786263
17,1709436657.094625950,-0.099833585,-0.160509471,0.013566053,-0.002350652,0.000840805,0.001805843,0.999995253,2211,1709436656.989885807,4439,1709436657.094625950
18,1709436657.194467783,-0.103234288,-0.154887812,0.011034899,-0.002077705,0.000688054,0.001959042,0.999995686,2221,1709436657.094625950,4439,1709436657.094625950
19,1709436657.295099497,-0.117863833,-0.177594535,0.012950408,-0.002262515,0.000842545,0.002017988,0.999995049,2228,1709436657.194467783,4439,1709436657.094625950
20,1709436657.394908428,-0.125088616,-0.188606008,0.012869377,-0.002500362,0.000811381,0.002026228,0.999994492,2148,1709436657.295099497,4439,1709436657.094625950
21,1709436657.494782925,-0.121922607,-0.195625751,0.014573579,-0.002422904,0.000868750,0.002113560,0.999994454,2190,1709436657.394908428,4439,1709436657.094625950
22,1709436657.594491243,-0.124323587,-0.177765806,0.012340542,-0.001986369,0.000858351,0.001987534,0.999995684,2247,1709436657.494782925,4439,1709436657.094625950
23,1709436657.693432570,-0.109216585,-0.171309181,0.012228228,-0.002430678,0.000710377,0.001997242,0.999994799,2307,1709436657.594491243,4439,1709436657.094625950
24,1709436657.792375326,-0.113035676,-0.187248689,0.016013090,-0.001991283,0.000890269,0.001854025,0.999995902,2180,1709436657.693432570,4439,1709436657.094625950
25,1709436657.894917250,-0.108810126,-0.178735377,0.018276753,-0.002282082,0.001004544,0.001818646,0.999995238,2239,1709436657.792375326,4439,1709436657.094625950
26,1709436657.993590593,-0.099040811,-0.181388362,0.013844570,-0.002022433,0.000864664,0.001952328,0.999995675,2287,1709436657.894917250,4439,1709436657.094625950
27,1709436658.092260838,-0.105101981,-0.158742319,0.012115815,-0.002147695,0.000915911,0.001956937,0.999995359,2202,1709436657.993590593,6641,1709436657.993590593
28,1709436658.191006422,-0.098914409,-0.155323579,0.010426027,-0.001884244,0.000769276,0.001956856,0.999996014,2217,1709436658.092260838,6641,1709436657.993590593
29,1709436658.295109987,-0.100876568,-0.157053524,0.010513422,-0.002093436,0.000738558,0.001924321,0.999995685,2229,1709436658.191006422,6641,1709436657.993590593
30,1709436658.394942284,-0.093751213,-0.175810244,0.009839017,-0.002139202,0.000769004,0.001910553,0.999995591,2208,1709436658.295109987,6641,1709436657.993590593
31,1709436658.494787216,-0.098342697,-0.188496584,0.013311385,-0.002421022,0.000970402,0.001881478,0.999994828,2281,1709436658.394942284,6641,1709436657.993590593
32,1709436658.594629526,-0.102480902,-0.174361230,0.015264334,-0.002415069,0.000946930,0.001665548,0.999995248,2177,1709436658.494787216,6641,1709436657.993590593
33,1709436658.694429159,-0.095096582,-0.202049360,0.015835109,-0.001875634,0.000886284,0.001809006,0.999996212,2231,1709436658.594629526,6641,1709436657.993590593
34,1709436658.795115471,-0.098540602,-0.196367114,0.016266148,-0.002081288,0.000971378,0.001782008,0.999995775,2253,1709436658.694429159,6641,1709436657.993590593
35,1709436658.894458771,-0.103142740,-0.193552378,0.012081849,-0.002424788,0.000695595,0.002051748,0.999994713,2290,1709436658.795115471,6641,1709436657.993590593
36,1709436658.993427038,-0.111957390,-0.164403999,0.010092816,-0.002577138,0.000802608,0.001779214,0.999994774,2216,1709436658.894458771,6641,1709436657.993590593
37,1709436659.092432737,-0.108105226,-0.156845993,0.011939232,-0.002296235,0.000816583,0.001553305,0.999995824,2244,1709436658.993427038,8885,1709436658.993427038
38,1709436659.194489479,-0.102864087,-0.165615051,0.010945714,-0.002108335,0.000789665,0.002016610,0.999995432,2194,1709436659.092432737,8885,1709436658.993427038
39,1709436659.293277979,-0.105238520,-0.179879348,0.010100378,-0.002109667,0.000696741,0.001807159,0.999995899,2290,1709436659.194489479,8885,1709436658.993427038
40,1709436659.392018318,-0.095714269,-0.177123324,0.010258136,-0.002029988,0.000915025,0.001821829,0.999995861,2226,1709436659.293277979,8885,1709436658.993427038
41,1709436659.490612984,-0.108192887,-0.176793588,0.013752690,-0.001989251,0.000965870,0.001671300,0.999996158,2171,1709436659.392018318,8885,1709436658.993427038
42,1709436659.594626904,-0.117786164,-0.198864534,0.013589070,-0.002315281,0.000851767,0.002008513,0.999994940,2205,1709436659.490612984,8885,1709436658.993427038
43,1709436659.694433928,-0.116679945,-0.198851261,0.014071357,-0.002260495,0.000855512,0.001977873,0.999995123,2226,1709436659.594626904,8885,1709436658.993427038
44,1709436659.795111179,-0.115183431,-0.193199357,0.012222353,-0.002284953,0.000821996,0.001982755,0.999995086,2262,1709436659.694433928,8885,1709436658.993427038
45,1709436659.894934416,-0.108424391,-0.174143781,0.013981194,-0.002104840,0.001087452,0.002058611,0.999995075,2175,1709436659.795111179,8885,1709436658.993427038
46,1709436659.994790077,-0.104519558,-0.183992039,0.013601505,-0.002194333,0.000911899,0.001983334,0.999995210,2279,1709436659.894934416,8885,1709436658.993427038
47,1709436660.094627380,-0.109622319,-0.192426700,0.014633430,-0.001928425,0.000859622,0.002021169,0.999995729,2244,1709436659.994790077,11129,1709436659.994790077
48,1709436660.194464445,-0.111981376,-0.191671127,0.013968521,-0.002030716,0.000939813,0.001888888,0.999995713,2257,1709436660.094627380,11129,1709436659.994790077
49,1709436660.293509483,-0.108310438,-0.184738109,0.012546159,-0.002174959,0.000961893,0.001910468,0.999995347,2283,1709436660.194464445,11129,1709436659.994790077
