frame,stamp,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,cloud_points,cloud_stamp,map_points,map_stamp
1,1706581948.364072800,-0.035646450,0.003789416,-0.006889737,-0.003526148,-0.000028554,-0.000233552,0.999993755,0,0.000000000,0,0.000000000
2,1706581948.463920116,-0.027196696,0.000573898,0.000986462,-0.003022178,0.000205200,-0.000071270,0.999995410,5949,1706581948.364072800,0,0.000000000
3,1706581948.563761473,-0.020285112,0.002737816,0.004702365,-0.002518599,0.000108619,-0.000125122,0.999996815,5953,1706581948.463920116,0,0.000000000
4,1706581948.663582563,-0.043071335,0.006312493,0.007266265,-0.002208540,0.000186598,-0.000138717,0.999997534,5939,1706581948.563761473,0,0.000000000
5,1706581948.763423920,-0.056670049,0.009699876,0.010600335,-0.004398078,0.000381218,-0.000040830,0.999990255,5934,1706581948.663582563,0,0.000000000
6,1706581948.864049673,-0.069767992,0.017163644,0.010665081,-0.003493976,0.000268438,-0.000127843,0.999993852,5927,1706581948.763423920,0,0.000000000
7,1706581948.963895082,-0.071682816,0.017632181,0.007436032,-0.004852499,0.000219503,-0.000176768,0.999988187,5941,1706581948.864049673,0,0.000000000
8,1706581949.063732624,-0.083367855,0.018453990,0.002889469,-0.005194472,0.000110022,-0.000158561,0.999986490,5901,1706581948.963895082,5901,1706581949.063732624
9,1706581949.162935495,-0.095391671,0.015548726,-0.003868109,-0.004107901,-0.000061239,-0.000059187,0.999991559,5986,1706581949.063732624,5901,1706581949.063732624
10,1706581949.263427734,-0.084241108,0.014756693,-0.004492693,-0.004589338,0.000030861,-0.000221698,0.999989444,5890,1706581949.162935495,5901,1706581949.063732624
11,1706581949.364051342,-0.078074509,0.013517225,-0.008520599,-0.003885113,-0.000178484,-0.000278538,0.999992398,5969,1706581949.263427734,5901,1706581949.063732624
12,1706581949.463891745,-0.082575844,0.013464428,-0.004008031,-0.003581161,-0.000051854,-0.000078262,0.999993583,5986,1706581949.364051342,5901,1706581949.063732624
13,1706581949.563735485,-0.073847076,0.011944648,-0.001744931,-0.004541318,0.000019903,-0.000221924,0.999989663,5961,1706581949.463891745,5901,1706581949.063732624
14,1706581949.663572550,-0.069336979,0.012777458,0.002833874,-0.003385179,0.000169430,-0.000063774,0.999994254,5969,1706581949.563735485,5901,1706581949.063732624
15,1706581949.763406038,-0.073141718,0.017885853,0.003392368,-0.004225421,-0.000010969,-0.000206221,0.999991052,5935,1706581949.663572550,5901,1706581949.063732624
16,1706581949.864047766,-0.062355494,0.019397990,0.004255259,-0.004270400,0.000094486,-0.000177183,0.999990862,5933,1706581949.763406038,5901,1706581949.063732624
17,1706581949.963885069,-0.063407290,0.018088652,0.006378675,-0.003983517,0.000159906,-0.000198441,0.999992033,5923,1706581949.864047766,5901,1706581949.063732624
18,1706581950.063715935,-0.069778688,0.015813415,0.003476147,-0.004328291,0.000166081,-0.000240080,0.999990590,5951,1706581949.963885069,11852,1706581950.063715935
19,1706581950.163558960,-0.075323995,0.016988582,0.001145141,-0.004459025,0.000025371,-0.000160667,0.999990045,5939,1706581950.063715935,11852,1706581950.063715935
20,1706581950.263385296,-0.069659272,0.018421395,0.002555183,-0.005249773,-0.000009405,-0.000185977,0.999986203,5909,1706581950.163558960,11852,1706581950.063715935
21,1706581950.364020586,-0.067081585,0.016031695,0.002971514,-0.005727284,0.000219363,-0.000203026,0.999983554,5985,1706581950.263385296,11852,1706581950.063715935
22,1706581950.463862419,-0.064544214,0.018040022,0.004141684,-0.004382297,0.000212869,-0.000239146,0.999990346,5907,1706581950.364020586,11852,1706581950.063715935
23,1706581950.563700438,-0.062187457,0.018001317,0.002563376,-0.005632184,0.000200691,-0.000167063,0.999984105,5923,1706581950.463862419,11852,1706581950.063715935
24,1706581950.663547993,-0.060336337,0.018949192,0.002097571,-0.004648417,0.000041355,-0.000300115,0.999989150,5995,1706581950.563700438,11852,1706581950.063715935
25,1706581950.763400078,-0.072445084,0.019147610,0.003549175,-0.004383412,0.000196763,-0.000241680,0.999990344,5953,1706581950.663547993,11852,1706581950.063715935
26,1706581950.864051342,-0.075174060,0.019368523,0.003359274,-0.004100329,0.000143351,-0.000189688,0.999991565,5958,1706581950.763400078,11852,1706581950.063715935
27,1706581950.963874817,-0.079116867,0.020300838,0.002677880,-0.004177723,0.000071367,-0.000305714,0.999991224,5936,1706581950.864051342,11852,1706581950.063715935
28,1706581951.063720465,-0.078648242,0.020847071,0.004271230,-0.004354773,0.000159048,-0.000192695,0.999990487,5930,1706581950.963874817,17782,1706581951.063720465
29,1706581951.163567305,-0.074923273,0.022784176,0.003882392,-0.004580574,0.000097232,-0.000183093,0.999989488,5914,1706581951.063720465,17782,1706581951.063720465
30,1706581951.263406992,-0.064930930,0.019954095,-0.000552635,-0.005305326,-0.000057765,-0.000247774,0.999985894,5966,1706581951.163567305,17782,1706581951.063720465
31,1706581951.364040375,-0.053982039,0.019108789,-0.001165228,-0.004707860,0.000017147,-0.000260105,0.999988884,5938,1706581951.263406992,17782,1706581951.063720465
32,1706581951.463895798,-0.055078163,0.018851447,0.000499328,-0.005217490,0.000093856,-0.000229960,0.999986358,5933,1706581951.364040375,17782,1706581951.063720465
33,1706581951.563734770,-0.048823939,0.017182856,0.001885596,-0.004886886,0.000080529,-0.000240779,0.999988027,6019,1706581951.463895798,17782,1706581951.063720465
34,1706581951.663577795,-0.054620434,0.018134959,0.002514925,-0.004978247,0.000152056,-0.000158468,0.999987584,5935,1706581951.563734770,17782,1706581951.063720465
