time_s,gt_x,gt_y,gt_z,est_prism_x,est_prism_y,est_prism_z,err_x,err_y,err_z,err_norm
3.346340560913085938e+01,1.031094888424612799e-05,1.814150029087318325e-04,1.115421943367601604e-03,2.335682704035629831e-02,2.996958390328124944e-02,-8.221628733436792125e-03,-2.334651609147205334e-02,-2.978816890037251641e-02,9.337050676804393295e-03,3.898173079004698532e-02
3.356344604492187500e+01,6.850139132056701501e-05,3.104702967548444667e-04,1.597926078492524927e-03,2.409125565210196163e-02,2.264100401517341044e-02,-6.805944655200790727e-03,-2.402275426078139334e-02,-2.233053371841856732e-02,8.403870733693315220e-03,3.385809359269872226e-02
3.366349935531616211e+01,1.006582438802060124e-04,3.725405127474679459e-04,1.586651455564163119e-03,2.250788869083317212e-02,2.053598830100031303e-02,-6.210661479144008457e-03,-2.240723044695296443e-02,-2.016344778825284595e-02,7.797312934708171793e-03,3.113593891332364777e-02
3.376350927352905273e+01,-3.115599851678121728e-07,1.592126094249291337e-04,1.240772695722252824e-03,1.940422606631214686e-02,2.558749234773627368e-02,-6.197025544681766807e-03,-1.940453762629731557e-02,-2.542827973831134417e-02,7.437798240404019413e-03,3.283982846491681484e-02
3.396354269981384277e+01,4.547180265704231679e-04,2.343946261347223503e-04,1.637738244286016456e-03,2.049800399809070806e-02,2.395393258035669048e-02,-6.267205890681470937e-03,-2.004328597152028532e-02,-2.371953795422196767e-02,7.904944134967487393e-03,3.204431205494783635e-02
3.406350135803222656e+01,4.967325782310681433e-05,2.938019545473037229e-04,1.578454570112907806e-03,2.182954486183275034e-02,2.422586376161578459e-02,-6.274108078291429358e-03,-2.177987160400964364e-02,-2.393206180706848249e-02,7.852562648404337597e-03,3.329818507924428572e-02
3.416345453262329102e+01,2.466208887177587477e-04,-1.226377939224948424e-04,1.075139313731451104e-04,2.285318338439351615e-02,2.345247058389984818e-02,-7.214366320721421477e-03,-2.260656249567575757e-02,-2.357510837782234372e-02,7.321880252094566804e-03,3.347315840076904581e-02
3.426336169242858887e+01,2.242241495517564224e-04,-5.856086042954589733e-06,2.146209126259338105e-04,2.089223237596049554e-02,2.430357652106868160e-02,-7.625280302632320151e-03,-2.066800822640874058e-02,-2.430943260711163761e-02,7.839901215258253744e-03,3.285694947483119160e-02
3.436338186264038086e+01,-6.005108571837345104e-05,-1.154715099770591913e-04,-4.897019993821579136e-04,1.940999710906018971e-02,1.882648269207823355e-02,-7.930771793779212153e-03,-1.947004819477856155e-02,-1.894195420205529307e-02,7.441069794397054023e-03,2.816469288639321042e-02
3.446336650848388672e+01,-2.092412798193672599e-04,-2.618465012718908442e-04,-7.566110435089818146e-04,2.054060597516299547e-02,1.863157072250390400e-02,-7.547264213462634430e-03,-2.074984725498236343e-02,-1.889341722377579566e-02,6.790653169953652507e-03,2.887265741097221061e-02
