time,current_id,candidate_id,scan_context_distance,icp_fitness,threshold,trans_error,yaw_error,degenerate_pair,accepted,target_points,source_points,reason
1709437795.544463158,39,8,0.150099812,186.661278940,0.300000000,nan,nan,0,0,6428,1074,fitness_reject
1709437797.043089628,44,3,0.130863439,1600.377077197,0.300000000,nan,nan,0,0,5342,1096,fitness_reject
1709437797.541738749,46,7,0.047223224,1318.722946116,0.300000000,nan,nan,0,0,6343,1103,fitness_reject
1709437798.145138502,47,7,0.087658368,1518.329543275,0.300000000,nan,nan,0,0,6343,1209,fitness_reject
1709437801.342385054,57,20,0.160363098,253.500655536,0.300000000,nan,nan,0,0,6852,1187,fitness_reject
1709437802.044912100,59,20,0.117625448,698.817867460,0.300000000,nan,nan,0,0,6852,1152,fitness_reject
1709437805.143008947,70,32,0.169952575,0.683361943,0.300000000,nan,nan,0,0,7106,975,fitness_reject
1709437820.141218901,123,20,0.116226532,3.591790384,0.300000000,nan,nan,0,0,6852,1225,fitness_reject
1709437830.144805431,157,57,0.146435336,19.247053783,0.300000000,nan,nan,0,0,6181,1199,fitness_reject
1709437832.844254017,166,57,0.175891629,27.409800090,0.300000000,nan,nan,0,0,6181,1092,fitness_reject
1709437837.644786835,182,20,0.167606029,78.183780551,0.300000000,nan,nan,0,0,6852,1280,fitness_reject
1709437838.544960976,185,32,0.161622934,11.257018053,0.300000000,nan,nan,0,0,7106,1267,fitness_reject
1709437839.444730282,188,21,0.170141844,105.865477830,0.300000000,nan,nan,0,0,6730,1283,fitness_reject
1709437879.943463564,321,135,0.106066446,236.697150867,0.300000000,nan,nan,0,0,7503,1157,fitness_reject
1709437888.544929981,352,15,0.119686352,595.660589999,0.300000000,nan,nan,0,0,7143,1087,fitness_reject
1709437889.243684053,355,5,0.161687874,301.753621216,0.300000000,nan,nan,0,0,5797,1151,fitness_reject
1709437902.344762802,401,21,0.173632629,2021.947615480,0.300000000,nan,nan,0,0,6730,1487,fitness_reject
1709437911.444657564,430,157,0.159857388,nan,nan,nan,nan,0,0,6689,1648,icp_not_converged
1709437920.441481590,461,188,0.149174592,127.909505505,0.300000000,nan,nan,0,0,7594,1134,fitness_reject
1709437923.444511175,470,211,0.175651400,108.278843348,0.300000000,nan,nan,0,0,7586,1163,fitness_reject
1709437931.544480324,497,20,0.153475547,10.367328346,0.300000000,nan,nan,0,0,6852,1124,fitness_reject
1709437932.544455051,500,165,0.152071333,11.323427762,0.300000000,nan,nan,0,0,7119,1135,fitness_reject
1709437953.241693258,576,57,0.170244239,nan,nan,nan,nan,0,0,6181,1124,icp_not_converged
1709437961.444442987,602,123,0.164166998,3.990867250,0.300000000,nan,nan,0,0,9766,1111,fitness_reject
1709437962.744752884,606,351,0.176002263,0.212494799,0.300000000,0.125434791,0.001861072,0,1,7758,1114,accepted
1709437964.644909620,612,360,0.162865311,nan,nan,nan,nan,0,0,0,1283,current_cooldown_reject
1709437966.442908049,618,8,0.161025482,326.064156925,0.300000000,nan,nan,0,0,6428,1092,fitness_reject
1709437980.244138002,664,165,0.165805073,nan,nan,nan,nan,0,0,7119,1341,icp_not_converged
1709438025.744800806,707,471,0.132458382,888.446958131,0.300000000,nan,nan,0,0,6595,1382,fitness_reject
1709438026.144949198,708,61,0.096123118,319.011570372,0.300000000,nan,nan,0,0,6310,1374,fitness_reject
