frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
1,1706581952.063715696,1706581952.163546562,0,0,0,0,-0.016777970,0.008009846,0.000706517,-0.000084850,0.000086597,-0.000249076,0.999999962,1634,1118,0.000000000,0.031174187,0.013876739,0.010371170,0.000000000,100.638580617,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,1127,1088,39,0.689718482,0,0,0,0,0,507,0,2157,1127,0,0,507
2,1706581952.163558245,1706581952.263386488,0,0,0,0,-0.040399355,0.013030368,-0.005528464,0.001542819,-0.000231223,0.000033632,0.999998783,1635,1188,0.000000000,0.028729360,0.012263638,0.008904672,0.000000000,92.710183172,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,840,823,17,0.513761468,0,0,0,0,0,795,0,2433,1967,0,0,1302
3,1706581952.264197588,1706581952.364023447,0,0,0,0,-0.052699833,0.012082964,-0.004782013,-0.000211708,-0.000011708,-0.000060597,0.999999976,1652,1168,0.000000000,0.023271024,0.010422955,0.007719274,0.000000000,101.766147516,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,654,645,9,0.395883777,0,0,0,0,0,998,0,2631,2621,0,0,2300
4,1706581952.364034891,1706581952.463085890,0,0,0,0,-0.083337036,0.011672344,-0.012783108,-0.000930805,-0.000400485,-0.000063989,0.999999485,1613,1160,0.000000000,0.026016238,0.011808605,0.008277589,0.000000000,96.436219956,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,582,573,9,0.360818351,0,0,0,0,0,1031,0,2790,3203,0,0,3331
5,1706581952.463870764,1706581952.563690186,0,0,0,0,-0.082392610,0.015486277,-0.008571925,-0.000668603,-0.000190040,-0.000182981,0.999999742,1616,1188,0.000000000,0.025477334,0.011702919,0.008384292,0.000000000,112.598697872,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,491,482,9,0.303836634,0,0,0,0,0,1125,0,2928,3694,0,0,4456
6,1706581952.563701153,1706581952.663522959,0,0,0,0,-0.098179939,0.014857573,-0.009455243,-0.000226996,-0.000304763,-0.000077704,0.999999925,1629,1166,0.000000000,0.025567163,0.011399052,0.008655211,0.000000000,104.781683980,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,432,429,3,0.265193370,0,0,0,0,0,1197,0,3037,4126,0,0,5653
7,1706581952.663934946,1706581952.763757944,0,0,0,0,-0.107690272,0.016104004,-0.006018537,-0.002000991,-0.000187767,-0.000080124,0.999997977,1609,1187,0.000000000,0.026176262,0.012667185,0.009464713,0.000000000,103.211637698,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,396,390,6,0.246115600,0,0,0,0,0,1213,0,3131,4522,0,0,6866
8,1706581952.763769865,1706581952.863594770,0,0,0,0,-0.115506743,0.017966350,-0.006762049,-0.001630893,-0.000329362,-0.000051596,0.999998615,1633,1174,0.000000000,0.022926962,0.011372538,0.008449219,0.000000000,118.122080748,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,353,347,6,0.216166565,0,0,0,0,0,1280,0,3224,4875,0,0,8146
9,1706581952.863606215,1706581952.963435888,0,0,0,0,-0.113368431,0.016669925,-0.005908107,-0.001255513,-0.000138326,-0.000213224,0.999999180,1633,1172,0.000000000,0.025598186,0.011544886,0.008243020,0.000000000,118.048834775,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,346,343,3,0.211879976,0,0,0,0,0,1287,0,3308,5221,0,0,9433
10,1706581952.964248419,1706581953.064059019,0,0,0,0,-0.103692872,0.018076167,-0.000790066,-0.000445668,-0.000092921,-0.000067449,0.999999894,1616,1173,0.000000000,0.022373773,0.012070523,0.008879761,0.000000000,123.018353720,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,308,303,5,0.190594059,0,0,0,0,0,1308,0,3388,5529,0,0,10741
11,1706581953.064071178,1706581953.163892746,0,0,0,0,-0.097257731,0.020601620,-0.000533591,-0.001667836,-0.000140848,-0.000161300,0.999998586,1657,1190,0.000000000,0.023839373,0.011572732,0.008464682,0.000000000,112.925450508,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,294,291,3,0.177429089,0,0,0,0,0,1363,0,3450,5823,0,0,12104
12,1706581953.163904905,1706581953.263742447,0,0,0,0,-0.101506066,0.020108971,-0.000346440,-0.001472026,-0.000038517,-0.000240050,0.999998887,1698,1270,0.000000000,0.023518819,0.012086163,0.009125143,0.000000000,113.400009462,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,256,253,3,0.150765607,0,0,0,0,0,1442,0,3506,6079,0,0,13546
