frame,lidar_begin_time,lidar_end_time,received_lidar_messages,synchronized_scans,imu_angular_velocity_mean,imu_angular_velocity_max,adaptive_map,degeneracy_diagnostic,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,localizability_observed_voxels,localizability_planarity_mean,localizability_lambda_min,localizability_lambda_mid,localizability_lambda_max,localizability_f0,localizability_lambda0,localizability_reference_ready,localizability_f0_reference,localizability_lambda0_reference,localizability_f0_ratio,localizability_lambda0_ratio,directional_degenerate,sparse_degenerate,match_quality_degenerate,transition_guard_triggered,transition_guard_turn_residual_triggered,transition_guard_map_active,transition_guard_map_hold_remaining,transition_guard_history_ready,lidar_nominal_correction_translation,lidar_nominal_correction_rotation,lidar_correction_translation_threshold,lidar_correction_rotation_threshold,transition_guard_localizability_drop,transition_guard_nominal_residual,translation_cov_eigen_min,translation_cov_eigen_mid,translation_cov_eigen_max,translation_weak_dir_x,translation_weak_dir_y,translation_weak_dir_z,rotation_cov_eigen_min,rotation_cov_eigen_mid,rotation_cov_eigen_max,rotation_weak_dir_x,rotation_weak_dir_y,rotation_weak_dir_z,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,window_localizability_f0_mean,window_localizability_lambda0_mean,window_localizability_f0_ratio_mean,window_localizability_lambda0_ratio_mean,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
1,1709437777.044672251,1709437777.141839981,23,22,0.014499192,0.019182950,0,0,0,0,0,0.138479591,-0.077323331,-0.017980120,0.001723727,-0.001145858,0.002160266,0.999995525,880,570,0.647727273,0.028760504,0.013401409,0.007396256,0.016374491,515.688628433,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000004566,0.000100338,0.001087021,0.080649029,-0.995743600,0.044614081,0.000000000,0.000000000,0.000000129,0.222137542,-0.017518560,0.974857945,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,678,577,101,0.770454545,0,0,0,0,0,202,0,1341,678,0,0,202
2,1709437777.145311832,1709437777.245130062,24,23,0.012099159,0.019463500,0,0,0,0,0,0.008490298,0.013356069,-0.023340443,0.000889536,-0.000903371,0.001215897,0.999998457,846,655,0.774231678,0.033583201,0.009342455,0.005828176,0.022715449,410.696852853,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003947,0.000049494,0.000358460,0.220548740,-0.974849076,0.032055147,0.000000017,0.000000330,0.000000408,-0.886495741,-0.137024855,0.441983585,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,608,564,44,0.718676123,0,0,0,0,0,238,0,1721,1286,0,0,440
3,1709437777.245141745,1709437777.344500542,25,24,0.017019732,0.024055058,0,0,0,0,0,0.032533909,-0.077010620,-0.014224082,0.000417638,-0.000758723,0.001531688,0.999998452,849,654,0.770318021,0.026513854,0.008453467,0.005935087,0.018119170,414.549480927,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000003443,0.000044180,0.000353483,0.095449684,-0.994673569,0.038908202,0.000000009,0.000000030,0.000000078,0.791625926,0.053785538,-0.608634135,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,517,486,31,0.608951708,0,0,0,0,0,332,0,2044,1803,0,0,772
4,1709437777.344987154,1709437777.443145037,26,25,0.016446071,0.027695814,0,0,0,0,0,0.014283001,-0.151439743,-0.003237656,0.000073831,-0.000493161,0.001517790,0.999998724,864,699,0.809027778,0.022484933,0.008908817,0.006180780,0.023280808,393.553896850,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002746,0.000037882,0.000250200,0.179437354,-0.983072307,0.037028026,0.000000008,0.000000023,0.000000065,0.892565427,0.041979525,-0.448959551,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,491,475,16,0.568287037,0,0,0,0,0,373,0,2327,2294,0,0,1145
5,1709437777.444830418,1709437777.541781425,27,26,0.015317708,0.031941337,0,0,0,0,0,0.039954649,-0.196222438,0.000474977,-0.000006921,-0.000463154,0.001905203,0.999998078,843,683,0.810201661,0.024472349,0.008035256,0.005862722,0.029937548,418.878234492,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002633,0.000027756,0.000234724,0.121335189,-0.991676489,0.043075668,0.000000007,0.000000026,0.000000055,0.870285608,0.036841200,-0.491167677,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,440,423,17,0.521945433,0,0,0,0,0,403,0,2574,2734,0,0,1548
6,1709437777.544663191,1709437777.640444756,27,27,0.015555402,0.019123468,0,0,0,0,0,0.002723624,-0.170053245,0.000801904,-0.000041345,-0.000169069,0.001708053,0.999998526,863,728,0.843568946,0.023368106,0.006833651,0.005011886,0.028316946,443.282458075,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002450,0.000024892,0.000195492,0.142956056,-0.989037020,0.037004580,0.000000006,0.000000018,0.000000054,0.904140703,0.102075707,-0.414861591,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,418,398,20,0.484356895,0,0,0,0,0,445,0,2810,3152,0,0,1993
7,1709437777.645301104,1709437777.745122194,29,28,0.014177099,0.021499356,0,0,0,0,0,0.030078952,-0.198809103,0.001159670,0.000138924,-0.000333721,0.001803093,0.999998309,892,746,0.836322870,0.019231117,0.006190309,0.004523393,0.039242001,434.637959907,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002390,0.000023009,0.000166763,0.121071013,-0.992069624,0.033759008,0.000000006,0.000000017,0.000000054,0.941260111,0.057593417,-0.332734731,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,416,402,14,0.466367713,0,0,0,0,0,476,0,3024,3568,0,0,2469
8,1709437777.745147467,1709437777.843615532,30,29,0.011917817,0.016765243,0,0,0,0,0,0.037065888,-0.203778061,-0.001622464,0.000193958,-0.000360978,0.002046240,0.999997822,884,745,0.842760181,0.018802953,0.005563163,0.004164286,0.027650951,459.918809320,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002282,0.000023081,0.000154326,0.123975614,-0.991688956,0.034395672,0.000000005,0.000000017,0.000000050,0.942299756,0.055063003,-0.330210894,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,379,361,18,0.428733032,0,0,0,0,0,505,0,3217,3947,0,0,2974
9,1709437777.844987392,1709437777.944792271,31,30,0.014943669,0.020758346,0,0,0,0,0,0.030674850,-0.192421078,-0.005254793,-0.000063656,-0.000439924,0.002204082,0.999997472,896,765,0.853794643,0.021459444,0.005233604,0.004044262,0.031599739,464.777297955,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002148,0.000020004,0.000137102,0.100355969,-0.994214098,0.038301526,0.000000004,0.000000013,0.000000040,0.945509402,0.032077934,-0.324010766,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,357,341,16,0.398437500,0,0,0,0,0,539,0,3401,4304,0,0,3513
10,1709437777.944817305,1709437778.044642925,32,31,0.012004898,0.017533407,0,0,0,0,0,0.017223965,-0.200462058,-0.004148841,0.000348364,-0.000336759,0.002147339,0.999997577,846,728,0.860520095,0.015697271,0.005059494,0.003793868,0.025992301,488.025001733,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,0,0,0,0,0,0,0,0,0.000000000,0.000000000,0.100000000,0.030000000,1.000000000,0.000000000,0.000002218,0.000021962,0.000140446,0.102611946,-0.994026446,0.037178126,0.000000005,0.000000017,0.000000048,0.956834882,0.029732298,-0.289107244,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,0.000000000,0.000000000,1.000000000,1.000000000,308,300,8,0.364066194,0,0,0,0,0,538,0,3562,4612,0,0,4051
