frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
1,1706581952.264197588,1706581952.364023447,1,0,0,0,-0.030406314,-0.002909917,-0.010884548,-0.000856656,-0.000074915,0.000107771,0.999999624,1655,1101,0.665256798,0.033068591,0.013506907,0.008642667,0.055474869,96.042511427,0.000000000,0.055474869,0.000000000,0.000000000,0.000000000,96.042511427,0,955,926,29,0.577039275,130,0,0,0,0,570,130,2076,955,130,0,570
2,1706581952.364034891,1706581952.463085890,1,0,0,0,-0.073016255,0.004487823,-0.001705547,-0.001658413,0.000096830,0.000009974,0.999998620,1611,1158,0.718808194,0.027655387,0.011476518,0.008718742,0.074712075,95.727845773,0.000000000,0.065093472,0.089144425,0.044210718,0.000196044,95.885178600,0,698,687,11,0.433271260,136,0,0,0,0,777,136,2260,1653,266,0,1347
3,1706581952.463870764,1706581952.563690186,1,0,0,0,-0.112874144,0.017532186,0.003369079,-0.001805580,0.000039569,-0.000129144,0.999998361,1621,1246,0.768661320,0.029227871,0.013247513,0.010204949,0.073960069,101.528854481,0.000000000,0.068049004,0.075829930,0.086454754,0.000474102,97.766403894,0,553,542,11,0.341147440,109,0,0,0,0,959,109,2461,2206,375,0,2306
4,1706581952.563701153,1706581952.663522959,1,0,0,0,-0.127433551,0.015672035,-0.004387908,-0.002378765,0.000129254,-0.000166398,0.999997149,1629,1222,0.750153468,0.031523309,0.012965349,0.009167050,0.081137115,101.002081176,0.000000000,0.071321032,0.068452757,0.103056180,0.000549080,98.575323214,0,457,452,5,0.280540209,108,0,0,0,0,1064,108,2629,2663,483,0,3370
5,1706581952.663934946,1706581952.763757944,1,0,0,0,-0.152152360,0.016648850,-0.004208967,-0.003283695,0.000626792,-0.000308274,0.999994365,1613,1260,0.781153131,0.033536001,0.014976938,0.010926712,0.078822030,102.158019596,0.000000000,0.072821232,0.072573376,0.127794930,0.000836333,99.291862491,0,383,375,8,0.237445753,119,0,0,0,0,1111,119,2746,3046,602,0,4481
6,1706581952.763769865,1706581952.863594770,1,0,0,0,-0.160629611,0.012121480,-0.006077787,-0.003862748,0.000189635,0.000036767,0.999992521,1632,1274,0.780637255,0.032266954,0.013112880,0.009488893,0.088800162,99.180963886,0.000000000,0.075484387,0.067513153,0.137585403,0.001529064,99.273379390,0,314,305,9,0.192401961,114,0,0,0,0,1204,114,2855,3360,716,0,5685
7,1706581952.863606215,1706581952.963435888,1,0,0,0,-0.147420064,0.009917256,-0.005196349,-0.003468113,0.000148515,-0.000087429,0.999993971,1625,1245,0.766153846,0.030228606,0.012979364,0.009346405,0.081731406,106.506742974,0.000000000,0.076376818,0.063759124,0.151006569,0.001777020,100.306717045,0,329,322,7,0.202461538,84,0,0,0,0,1212,84,2954,3689,800,0,6897
8,1706581952.964248419,1706581953.064059019,1,0,0,0,-0.137185792,0.008559808,-0.001876807,-0.002996600,0.000071877,0.000109143,0.999995502,1615,1260,0.780185759,0.029100192,0.012811949,0.009571230,0.067475067,114.386039367,0.000000000,0.075264099,0.063732998,0.161851030,0.002170762,102.066632335,0,319,315,4,0.197523220,80,0,0,0,0,1216,80,3033,4008,880,0,8113
9,1706581953.064071178,1706581953.163892746,1,0,0,0,-0.117846184,0.007508223,-0.000836731,-0.002433903,0.000091701,0.000114705,0.999997027,1661,1270,0.764599639,0.028422009,0.011236759,0.008713452,0.073329885,111.268775234,0.000000000,0.075049187,0.065460807,0.181247113,0.002181870,103.089092657,0,317,314,3,0.190848886,86,0,0,0,0,1258,86,3106,4325,966,0,9371
10,1706581953.163904905,1706581953.263742447,1,0,0,0,-0.115070466,0.008402783,0.000939232,-0.002293369,0.000194712,-0.000042949,0.999997350,1701,1353,0.795414462,0.026902618,0.012307239,0.009181426,0.072789211,111.327617320,0.000000000,0.074823189,0.072596608,0.184661625,0.002497623,103.912945124,0,288,284,4,0.169312169,79,0,0,0,0,1334,79,3171,4613,1045,0,10705
