frame,lidar_begin_time,lidar_end_time,adaptive_map,degenerate,degeneracy_mode,window_ready,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w,downsampled_points,effective_points,effective_ratio,residual_mean,residual_median,residual_mad,normal_eigen_ratio,condition_number,window_degenerate_ratio,window_normal_eigen_ratio_mean,window_residual_cv,window_path_length,window_yaw_change,window_condition_number_mean,window_recent_degenerate_streak,map_added,point_to_add,point_no_need_downsample,insert_ratio,quality_rejected,invalid_quality_rejected,direction_rejected,novel_accepted,novel_rejected,voxel_rejected,total_rejected,map_size,total_map_added,total_quality_rejected,total_direction_rejected,total_voxel_rejected
1,1709436659.195313454,1709436659.293277979,0,0,0,0,-0.137820808,-0.229469740,0.043630197,0.003091497,0.001583520,-0.000631942,0.999993768,951,657,0.000000000,0.048426136,0.019143600,0.010198053,0.000000000,364.406632471,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,774,687,87,0.813880126,0,0,0,0,0,177,0,1523,774,0,0,177
2,1709436659.295148134,1709436659.392018318,0,0,0,0,0.028882249,-0.145848539,-0.004001879,-0.000018218,-0.000238301,0.001143699,0.999999317,984,728,0.000000000,0.040851827,0.011330568,0.008496832,0.000000000,488.677170742,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,647,599,48,0.657520325,0,0,0,0,0,337,0,1919,1421,0,0,514
3,1709436659.394989252,1709436659.490612984,0,0,0,0,-0.026241688,0.029789771,-0.007031332,0.000944743,0.000852768,-0.000114407,0.999999184,1012,760,0.000000000,0.043919699,0.019733276,0.013483766,0.000000000,453.458385855,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,628,592,36,0.620553360,0,0,0,0,0,384,0,2315,2049,0,0,898
4,1709436659.494827271,1709436659.594626904,0,0,0,0,-0.036836579,0.077539976,-0.003567458,0.000893606,0.000287263,-0.000331520,0.999999505,1011,752,0.000000000,0.027455251,0.011796661,0.008047082,0.000000000,487.321501698,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,546,523,23,0.540059347,0,0,0,0,0,465,0,2617,2595,0,0,1363
5,1709436659.594650745,1709436659.694434166,0,0,0,0,-0.033971845,0.162808624,-0.001387068,0.000978167,0.000206276,-0.000902865,0.999999093,976,770,0.000000000,0.031385447,0.013758562,0.009293225,0.000000000,473.866511560,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,497,481,16,0.509221311,0,0,0,0,0,479,0,2891,3092,0,0,1842
6,1709436659.695294380,1709436659.795111179,0,0,0,0,-0.049487267,0.216608115,0.005051250,0.001781093,0.000255635,-0.001606873,0.999997090,951,750,0.000000000,0.029002741,0.011334329,0.008362971,0.000000000,439.101607645,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,455,438,17,0.478443743,0,0,0,0,0,496,0,3123,3547,0,0,2338
7,1709436659.795123100,1709436659.894934416,0,0,0,0,-0.060484499,0.164201567,0.011871252,0.001030588,0.000577090,-0.001038758,0.999998763,1011,812,0.000000000,0.026523900,0.009111060,0.006816810,0.000000000,439.086757627,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,412,399,13,0.407517310,0,0,0,0,0,599,0,3328,3959,0,0,2937
8,1709436659.894958496,1709436659.994790077,0,0,0,0,-0.063967858,0.201340536,0.015760911,0.001458692,0.000489973,-0.001638749,0.999997473,987,799,0.000000000,0.026602441,0.008749617,0.006807053,0.000000000,449.432548731,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,375,362,13,0.379939210,0,0,0,0,0,612,0,3531,4334,0,0,3549
9,1709436659.994801283,1709436660.094627142,0,0,0,0,-0.096479794,0.174054328,0.014554108,0.001421269,0.000370859,-0.001094522,0.999998322,976,815,0.000000000,0.029512188,0.008704023,0.006778689,0.000000000,400.463654668,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,369,358,11,0.378073770,0,0,0,0,0,607,0,3704,4703,0,0,4156
10,1709436660.094640017,1709436660.194464445,0,0,0,0,-0.125491661,0.129296853,0.019732660,0.001598064,0.000847525,-0.001038811,0.999997824,952,751,0.000000000,0.023750098,0.008616610,0.006393591,0.000000000,362.831747116,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,301,289,12,0.316176471,0,0,0,0,0,651,0,3861,5004,0,0,4807
11,1709436660.195273161,1709436660.293509483,0,0,0,0,-0.123496148,0.135407474,0.020441441,0.001432404,0.000847071,-0.001320623,0.999997743,948,773,0.000000000,0.024268710,0.009308182,0.006656081,0.000000000,386.175234330,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0,321,309,12,0.338607595,0,0,0,0,0,627,0,4021,5325,0,0,5434
