time_s,gt_x,gt_y,gt_z,est_prism_x,est_prism_y,est_prism_z,err_x,err_y,err_z,err_norm
3.356344604492187500e+01,6.850139132056701501e-05,3.104702967548444667e-04,1.597926078492524927e-03,5.318736052019509830e-02,1.106874003209967761e-02,-3.155557179224360853e-02,-5.311885912887453348e-02,-1.075826973534483276e-02,3.315349787073613302e-02,6.353351858599175228e-02
3.366349935531616211e+01,1.006582438802060124e-04,3.725405127474679459e-04,1.586651455564163119e-03,4.986460617922647276e-02,1.114901848964536257e-02,-3.203644339984906830e-02,-4.976394793534626854e-02,-1.077647797689789549e-02,3.362309485541323251e-02,6.101717380667950191e-02
3.376350927352905273e+01,-3.115599851678121728e-07,1.592126094249291337e-04,1.240772695722252824e-03,4.739749095413980928e-02,1.375674516731059671e-02,-3.222684618852611482e-02,-4.739780251412497453e-02,-1.359753255788566720e-02,3.346761888424836656e-02,5.959468171416011650e-02
3.386355113983154297e+01,9.777484972299262773e-05,2.383275583711066861e-04,1.398114168053242110e-03,5.379008699389017933e-02,1.490655170225180237e-02,-3.152614200941000755e-02,-5.369231214416718412e-02,-1.466822414388069609e-02,3.292425617746325139e-02,6.466860001392510382e-02
3.396354269981384277e+01,4.547180265704231679e-04,2.343946261347223503e-04,1.637738244286016456e-03,5.526187539127358495e-02,1.087855318259836612e-02,-3.102743173105232399e-02,-5.480715736470315874e-02,-1.064415855646364331e-02,3.266516997533833871e-02,6.468489730448846731e-02
3.406350135803222656e+01,4.967325782310681433e-05,2.938019545473037229e-04,1.578454570112907806e-03,5.626500677317761157e-02,8.202020796720471685e-03,-3.074878358412758139e-02,-5.621533351535450140e-02,-7.908218842173167853e-03,3.232723815424048963e-02,6.532804890840704370e-02
3.416345453262329102e+01,2.466208887177587477e-04,-1.226377939224948424e-04,1.075139313731451104e-04,5.693480426106192760e-02,5.721073220616185173e-03,-3.136140264786385634e-02,-5.668818337234416554e-02,-5.843711014538679853e-03,3.146891657923699820e-02,6.509986023908910513e-02
3.426336169242858887e+01,2.242241495517564224e-04,-5.856086042954589733e-06,2.146209126259338105e-04,5.360795315449584653e-02,5.183990150524009355e-03,-3.112958071002186466e-02,-5.338372900494409157e-02,-5.189846236566963630e-03,3.134420162264779652e-02,6.212258849881992923e-02
3.436338186264038086e+01,-6.005108571837345104e-05,-1.154715099770591913e-04,-4.897019993821579136e-04,4.952983111547631934e-02,4.111181073659514462e-03,-3.125512567634780581e-02,-4.958988220119469464e-02,-4.226652583636573979e-03,3.076542367696564681e-02,5.851095882665337256e-02
3.446336650848388672e+01,-2.092412798193672599e-04,-2.618465012718908442e-04,-7.566110435089818146e-04,4.913030372436755222e-02,-9.455647292738733611e-05,-3.090767020032109125e-02,-4.933954500418692019e-02,-1.672900283445035081e-04,3.015105915681210932e-02,5.782304951705118795e-02
